Epochs|Learning rate|Layers|Channels|Test Precision|Test Accuracy|Test Recall|Test F1|Loss|Duration
100|0.1|6|16|0.8690476190476191|0.8618421052631579|0.8600488912170421|0.8604834127365708|47.00305473804474|37.8264901638031
100|0.1|6|16|0.7076923076923077|0.631578947368421|0.6394272743146499|0.6313236313236312|51.43166270852089|36.696913957595825
100|0.1|6|16|0.8712871287128713|0.8947368421052632|0.8769591064673032|0.8869047619047619|46.084729105234146|36.35059690475464
150|0.1|6|16|0.7525773195876289|0.8092105263157895|0.8057865557865558|0.8047397563676634|86.14612253010273|54.45695662498474
150|0.1|6|16|0.6986301369863014|0.6118421052631579|0.6178977272727273|0.6104764800416974|60.93002399802208|55.695945024490356
150|0.1|6|16|0.8105263157894737|0.8421052631578947|0.8334206390780513|0.8373461744248262|84.68870437145233|56.018051624298096
150|0.1|6|16|0.6666666666666666|0.6447368421052632|0.639252662825214|0.6396839332748026|78.62390685081482|54.1364483833313
150|0.1|6|16|0.7613636363636364|0.7039473684210527|0.6960007205908845|0.6943016759776537|74.29405814409256|55.604084968566895
200|0.1|6|16|0.6853932584269663|0.7039473684210527|0.7018364518364518|0.7010358844355086|109.94696667790413|71.77780222892761
200|0.1|6|16|0.8369565217391305|0.8289473684210527|0.8203125|0.8229390681003584|116.14852556586266|76.23505020141602
200|0.1|6|16|0.639344262295082|0.5657894736842105|0.5755194691810721|0.5645833333333334|79.48000331968069|73.5235664844513
200|0.1|6|16|0.8351648351648352|0.8552631578947368|0.8491356731272918|0.8521662245800177|98.17979326844215|75.29794883728027
200|0.1|6|16|0.8775510204081632|0.8881578947368421|0.8741668167897676|0.8811134115481941|79.47061309218407|73.20928478240967
50|0.001|1|32|0.8023255813953488|0.8289473684210527|0.8274428274428274|0.8278745644599302|6.016246855258942|3.511683940887451
50|0.001|1|32|0.782051282051282|0.7105263157894737|0.7137784090909092|0.7080495896629998|6.395315885543823|3.5123298168182373
50|0.001|1|32|0.8536585365853658|0.8355263157894737|0.8347302252488213|0.8343143666884674|5.521147821098566|3.501451253890991
50|0.001|1|32|0.8433734939759037|0.8289473684210527|0.8274838484372272|0.8274838484372272|5.410136703401804|3.697692394256592
50|0.001|1|32|0.9230769230769231|0.8355263157894737|0.8464240677355431|0.8334429103659873|4.898319210857153|3.7902779579162598
100|0.001|1|32|0.7888888888888889|0.8289473684210527|0.8267498267498268|0.8270308123249299|6.419433077797294|6.979998350143433
100|0.001|1|32|0.7764705882352941|0.7302631578947368|0.7265625|0.72501434055509|5.778742511756718|6.987869024276733
100|0.001|1|32|0.9012345679012346|0.881578947368421|0.8817880216518247|0.8808362369337979|7.038550811819732|7.190690279006958
100|0.001|1|32|0.8255813953488372|0.8223684210526315|0.8190151911995809|0.8201183431952663|6.525702852755785|6.9990503787994385
100|0.001|1|32|0.8809523809523809|0.8223684210526315|0.8246261934786525|0.8182059800664452|7.449192048981786|7.00973653793335
150|0.001|1|32|0.7931034482758621|0.8223684210526315|0.8206860706860707|0.8210595160235448|6.973445417825133|11.079446792602539
150|0.001|1|32|0.8089887640449438|0.7828947368421053|0.7762784090909092|0.7768584011744295|6.746296503115445|10.741451501846313
150|0.001|1|32|0.8846153846153846|0.8486842105263158|0.8504452592980618|0.8481518481518482|6.652241853997111|10.495781898498535
150|0.001|1|32|0.8641975308641975|0.8421052631578947|0.8419766020604156|0.8411149825783972|7.745090686716139|10.412780046463013
150|0.001|1|32|0.8846153846153846|0.7960526315789473|0.8053503873176004|0.7934692088538242|8.006029806099832|10.662714958190918
200|0.001|1|32|0.8021978021978022|0.8486842105263158|0.8463270963270964|0.8467674775367084|8.53092942899093|14.133701086044312
200|0.001|1|32|0.7738095238095238|0.7236842105263158|0.7208806818181819|0.718816067653277|7.058861393947154|13.923024654388428
200|0.001|1|32|0.8780487804878049|0.8618421052631579|0.8612711716430941|0.8608240680183127|7.429139019455761|14.431443929672241
200|0.001|1|32|0.875|0.8486842105263158|0.8492229788720098|0.847887569072793|8.372238090261817|13.846063375473022
200|0.001|1|32|0.8717948717948718|0.7828947368421053|0.7916591605116196|0.7801446416831033|7.509645387530327|14.387697458267212
50|0.001|2|32|0.8023255813953488|0.8289473684210527|0.8274428274428274|0.8278745644599302|5.393522758036852|7.218334436416626
50|0.001|2|32|0.7848101265822784|0.7171052631578947|0.7194602272727273|0.7143231784605971|6.352633781731129|7.200026273727417
50|0.001|2|32|0.92|0.868421052631579|0.8721843897328444|0.8682157100745622|5.676750622689724|7.142864465713501
50|0.001|2|32|0.8607594936708861|0.8289473684210527|0.8299284092893312|0.8282037906451052|5.785117320716381|7.115460634231567
50|0.001|2|32|0.8674698795180723|0.8026315789473685|0.805440461178166|0.7984084880636605|5.121604362502694|7.082420110702515
100|0.001|2|32|0.7865168539325843|0.8223684210526315|0.8203395703395704|0.8206215306613052|5.307543447241187|14.676124334335327
100|0.001|2|32|0.775|0.7105263157894737|0.7116477272727273|0.707282913165266|5.722624936141074|15.349345445632935
100|0.001|2|32|0.8607594936708861|0.8289473684210527|0.8299284092893312|0.8282037906451052|6.805260619148612|14.759945154190063
100|0.001|2|32|0.8875|0.8618421052631579|0.8624934520691461|0.8611147369795066|7.373654845170677|14.851178407669067
100|0.001|2|32|0.9012345679012346|0.8289473684210527|0.8355251306070979|0.8259337561663143|6.953669687733054|14.564116954803467
150|0.001|2|32|0.7931034482758621|0.8223684210526315|0.8206860706860707|0.8210595160235448|8.69548812136054|21.81898283958435
150|0.001|2|32|0.8048780487804879|0.75|0.75|0.7464442493415278|8.620928432792425|21.500524520874023
150|0.001|2|32|0.8846153846153846|0.8486842105263158|0.8504452592980618|0.8481518481518482|7.472033627331257|22.116426467895508
150|0.001|2|32|0.8860759493670886|0.8552631578947368|0.856469355683604|0.8546339766997044|7.888449672609568|22.085739374160767
150|0.001|2|32|0.8850574712643678|0.8421052631578947|0.8411097099621689|0.8373461744248261|6.747905560769141|21.91772723197937
200|0.001|2|32|0.8021978021978022|0.8486842105263158|0.8463270963270964|0.8467674775367084|8.044918095227331|29.74076247215271
200|0.001|2|32|0.8095238095238095|0.7631578947368421|0.7613636363636364|0.7589852008456659|7.246880984399468|29.346680641174316
200|0.001|2|32|0.875|0.8486842105263158|0.8492229788720098|0.847887569072793|11.165901304222643|29.087056636810303
200|0.001|2|32|0.8192771084337349|0.8026315789473685|0.8009429020429544|0.8009429020429545|7.916713462211192|29.861548900604248
200|0.001|2|32|0.8860759493670886|0.8026315789473685|0.8108448928121059|0.7998244073748902|6.669546613935381|29.943422079086304
50|0.001|4|32|0.8045977011494253|0.8355263157894737|0.8338530838530839|0.8343143666884674|5.566695503890514|16.861602783203125
50|0.001|4|32|0.8051948051948052|0.7302631578947368|0.7350852272727273|0.7282755613690866|5.841323338449001|17.04718542098999
50|0.001|4|32|0.9078947368421053|0.8618421052631579|0.8649380129212503|0.8615484710474951|5.8670504540205|18.374117612838745
50|0.001|4|32|0.9090909090909091|0.868421052631579|0.8709621093067924|0.8680555555555556|5.250925898551941|17.68339490890503
50|0.001|4|32|0.9078947368421053|0.8092105263157895|0.8217438299405513|0.8073342366362166|6.0724451169371605|17.345054149627686
100|0.001|4|32|0.7816091954022989|0.8092105263157895|0.8075190575190575|0.8078046653586223|8.270202416926622|35.554389238357544
100|0.001|4|32|0.8089887640449438|0.7828947368421053|0.7762784090909092|0.7768584011744295|6.406178902834654|34.275684118270874
100|0.001|4|32|0.9078947368421053|0.8618421052631579|0.8649380129212503|0.8615484710474951|7.817057242617011|35.76683235168457
100|0.001|4|32|0.8045977011494253|0.8026315789473685|0.7984983411908504|0.7998244073748904|6.454143527895212|35.28264617919922
100|0.001|4|32|0.8809523809523809|0.8223684210526315|0.8246261934786525|0.8182059800664452|5.408391837030649|34.29522681236267
150|0.001|4|32|0.7849462365591398|0.8355263157894737|0.8328135828135828|0.8329156223893066|7.04734368249774|53.19305062294006
150|0.001|4|32|0.7906976744186046|0.75|0.7457386363636364|0.7446507515473033|6.053148550447077|51.66891360282898
150|0.001|4|32|0.8554216867469879|0.8421052631578947|0.8407543216343636|0.8407543216343636|6.752798931207508|52.58671426773071
150|0.001|4|32|0.8933333333333333|0.8421052631578947|0.8456434433385718|0.8418588520894745|6.375112355221063|50.983758211135864
150|0.001|4|32|0.881578947368421|0.7828947368421053|0.7943613763285895|0.7807596485860396|7.210961347911507|52.57886266708374
200|0.001|4|32|0.797752808988764|0.8355263157894737|0.8335065835065836|0.8339088246863937|7.897720532026142|67.81052803993225
200|0.001|4|32|0.7901234567901234|0.7302631578947368|0.7308238636363636|0.7268463730002191|7.997844882775098|68.9795835018158
200|0.001|4|32|0.8536585365853658|0.8355263157894737|0.8347302252488213|0.8343143666884674|7.54861593991518|68.06969285011292
200|0.001|4|32|0.8375|0.8092105263157895|0.8094115592806007|0.8082060653526519|7.135704167652875|68.53887438774109
200|0.001|4|32|0.9230769230769231|0.8355263157894737|0.8464240677355431|0.8334429103659873|7.083213344682008|67.26398634910583
50|0.001|6|32|0.8160919540229885|0.8486842105263158|0.847020097020097|0.84756921735339|5.61063314974308|26.941526651382446
50|0.001|6|32|0.7831325301204819|0.7302631578947368|0.7286931818181819|0.7259816207184628|6.349596880376339|27.14396595954895
50|0.001|6|32|0.9024390243902439|0.8881578947368421|0.8878121180373668|0.8873337693481579|6.641925863921642|27.370855569839478
50|0.001|6|32|0.8831168831168831|0.8421052631578947|0.8444211629125196|0.8416666666666666|4.612142041325569|27.913349151611328
50|0.001|6|32|0.9240506329113924|0.8421052631578947|0.8519185732300487|0.8398595258999122|5.375918842852116|29.135079622268677
100|0.001|6|32|0.776595744680851|0.8289473684210527|0.8260568260568261|0.8259337561663144|6.545759198255837|55.782968044281006
100|0.001|6|32|0.7701149425287356|0.7302631578947368|0.7244318181818181|0.7239424141749723|5.838817345909774|55.55098056793213
100|0.001|6|32|0.922077922077922|0.881578947368421|0.8842325825039288|0.8812499999999999|8.65142235904932|54.09177803993225
100|0.001|6|32|0.8452380952380952|0.8355263157894737|0.8335079448227694|0.8339088246863936|6.661009328439832|58.19713759422302
100|0.001|6|32|0.8488372093023255|0.7960526315789473|0.7945415240497208|0.7903821344365852|8.705656303092837|56.82989954948425
150|0.001|6|32|0.7764705882352941|0.7960526315789473|0.7946985446985446|0.7949788974459383|6.993480268865824|83.10429382324219
150|0.001|6|32|0.7888888888888889|0.7631578947368421|0.7549715909090908|0.7560192616372392|7.23726267227903|83.44165205955505
150|0.001|6|32|0.9078947368421053|0.8618421052631579|0.8649380129212503|0.8615484710474951|5.795004116371274|84.67506241798401
150|0.001|6|32|0.8734177215189873|0.8421052631578947|0.8431988824864676|0.8414188836724048|7.465524700004607|83.59637904167175
150|0.001|6|32|0.8902439024390244|0.8223684210526315|0.8273284092956223|0.8189118828045714|6.741666443180293|84.27644348144531
200|0.001|6|32|0.7906976744186046|0.8157894736842105|0.8142758142758143|0.8146341463414635|7.096915993839502|111.96370792388916
200|0.001|6|32|0.7752808988764045|0.743421052631579|0.7357954545454546|0.7362872013879621|7.4654691382311285|110.49310231208801
200|0.001|6|32|0.8860759493670886|0.8552631578947368|0.856469355683604|0.8546339766997044|7.079661249183118|111.538405418396
200|0.001|6|32|0.8641975308641975|0.8421052631578947|0.8419766020604156|0.8411149825783972|7.1097171595320106|108.89353942871094
200|0.001|6|32|0.9|0.8223684210526315|0.8300306251125923|0.8195488721804511|7.654421323444694|109.7867214679718
50|0.01|1|32|0.8|0.8421052631578947|0.83991683991684|0.8403361344537815|2.665357969068282|3.653773546218872
50|0.01|1|32|0.8023255813953488|0.7631578947368421|0.7592329545454546|0.7580901856763926|3.09128875976603|3.460904359817505
50|0.01|1|32|0.8860759493670886|0.8552631578947368|0.856469355683604|0.8546339766997044|2.8334485923260218|3.504580020904541
50|0.01|1|32|0.8554216867469879|0.8421052631578947|0.8407543216343636|0.8407543216343636|2.769734850138775|3.533705949783325
50|0.01|1|32|0.9135802469135802|0.8421052631578947|0.8492163574130787|0.839323467230444|2.6780354938164237|3.595768451690674
100|0.01|1|32|0.8089887640449438|0.8486842105263158|0.8466735966735968|0.8471961187114823|2.917457089672098|6.920278549194336
100|0.01|1|32|0.7816091954022989|0.743421052631579|0.7379261363636364|0.7374086378737541|2.8338924062773003|6.972776412963867
100|0.01|1|32|0.9102564102564102|0.875|0.8769862056923345|0.8745602223863094|2.7700708016345743|6.901090145111084
100|0.01|1|32|0.8452380952380952|0.8355263157894737|0.8335079448227694|0.8339088246863936|2.8840634878652054|6.923372507095337
100|0.01|1|32|0.8809523809523809|0.8223684210526315|0.8246261934786525|0.8182059800664452|3.101044674673176|7.158977270126343
150|0.01|1|32|0.7888888888888889|0.8289473684210527|0.8267498267498268|0.8270308123249299|2.8108848086230864|10.584966659545898
150|0.01|1|32|0.7738095238095238|0.7236842105263158|0.7208806818181819|0.718816067653277|3.0435264330517384|10.534722328186035
150|0.01|1|32|0.875|0.8486842105263158|0.8492229788720098|0.847887569072793|2.9079221483698348|10.586266994476318
150|0.01|1|32|0.8452380952380952|0.8355263157894737|0.8335079448227694|0.8339088246863936|3.092916732370213|11.116820812225342
150|0.01|1|32|0.8902439024390244|0.8223684210526315|0.8273284092956223|0.8189118828045714|2.8571552895591594|10.386595726013184
200|0.01|1|32|0.7888888888888889|0.8289473684210527|0.8267498267498268|0.8270308123249299|2.9463825432649173|14.130347728729248
200|0.01|1|32|0.7976190476190477|0.75|0.7478693181818181|0.7455954897815363|2.9016006424062653|14.46564769744873
200|0.01|1|32|0.8795180722891566|0.868421052631579|0.8672952680286363|0.8672952680286363|2.8385236344074656|13.91038990020752
200|0.01|1|32|0.813953488372093|0.8092105263157895|0.8057447180024446|0.8067937760245452|2.879198530528811|14.361268758773804
200|0.01|1|32|0.8823529411764706|0.8289473684210527|0.830120698973158|0.8245738636363636|2.9640324387219152|14.166419506072998
50|0.01|2|32|0.8314606741573034|0.875|0.8730076230076229|0.8737707067616591|3.2214222868788056|7.543200969696045
50|0.01|2|32|0.7710843373493976|0.7171052631578947|0.7151988636363636|0.7126148705096074|2.7735912473872304|7.942717790603638
50|0.01|2|32|0.8875|0.8618421052631579|0.8624934520691461|0.8611147369795066|3.0233898587466683|7.731316566467285
50|0.01|2|32|0.8690476190476191|0.8618421052631579|0.8600488912170421|0.8604834127365708|2.649262295111839|7.348129987716675
50|0.01|2|32|0.9204545454545454|0.8881578947368421|0.8876778958746172|0.8845139664804469|3.14431748361676|7.339995861053467
100|0.01|2|32|0.797752808988764|0.8355263157894737|0.8335065835065836|0.8339088246863937|2.8661420557982638|14.725418090820312
100|0.01|2|32|0.7802197802197802|0.756578947368421|0.7471590909090908|0.7486480446927375|2.7743852337953285|14.429056167602539
100|0.01|2|32|0.922077922077922|0.881578947368421|0.8842325825039288|0.8812499999999999|3.474521213436674|14.385288715362549
100|0.01|2|32|0.8452380952380952|0.8355263157894737|0.8335079448227694|0.8339088246863936|2.851627343079599|15.378023624420166
100|0.01|2|32|0.891566265060241|0.8289473684210527|0.8328229147901278|0.825287356321839|3.063962083258957|15.109132051467896
150|0.01|2|32|0.8295454545454546|0.868421052631579|0.8665973665973665|0.8672952680286363|3.146852842051885|22.654587984085083
150|0.01|2|32|0.8202247191011236|0.7960526315789473|0.7897727272727273|0.7903821344365853|2.871994780489331|21.908095598220825
150|0.01|2|32|0.9|0.875|0.8757639252662826|0.8743419048862202|3.0616495396607206|21.470771312713623
150|0.01|2|32|0.8636363636363636|0.875|0.8708748035620744|0.873015873015873|3.4302642775219283|22.534142017364502
150|0.01|2|32|0.8928571428571429|0.8355263157894737|0.8383174202846333|0.8316722037652269|3.2250702072196873|21.92520546913147
200|0.01|2|32|0.8255813953488372|0.8552631578947368|0.8537768537768538|0.8543554006968641|3.240004303814203|28.71444606781006
200|0.01|2|32|0.8470588235294118|0.8092105263157895|0.8075284090909092|0.8054979481975025|2.7691421525232727|29.787609100341797
200|0.01|2|32|0.8961038961038961|0.8552631578947368|0.857691636109656|0.8548611111111111|3.161421636599698|30.43196988105774
200|0.01|2|32|0.8620689655172413|0.868421052631579|0.8648507071765322|0.8665496049165935|3.392440337811422|28.641851902008057
200|0.01|2|32|0.9186046511627907|0.875|0.8766888848856063|0.87152453400952|2.8450620501462254|29.2820463180542
50|0.01|4|32|0.7926829268292683|0.8026315789473685|0.8018018018018018|0.8020833333333334|3.616237262453069|18.13950490951538
50|0.01|4|32|0.8|0.756578947368421|0.7535511363636364|0.7518422097692273|3.54244863022177|16.81583333015442
50|0.01|4|32|0.9012345679012346|0.881578947368421|0.8817880216518247|0.8808362369337979|3.751487588888267|17.69472885131836
50|0.01|4|32|0.8395061728395061|0.8157894736842105|0.8154356556661428|0.8146341463414635|3.139157460842398|18.13237428665161
50|0.01|4|32|0.8823529411764706|0.8289473684210527|0.830120698973158|0.8245738636363636|3.610470496787457|17.257933139801025
100|0.01|4|32|0.8021978021978022|0.8486842105263158|0.8463270963270964|0.8467674775367084|3.3021539115870837|34.01190209388733
100|0.01|4|32|0.810126582278481|0.743421052631579|0.7464488636363636|0.7408977665107741|3.7446441199281253|34.70753741264343
100|0.01|4|32|0.8780487804878049|0.8618421052631579|0.8612711716430941|0.8608240680183127|4.136845180866658|34.551268339157104
100|0.01|4|32|0.8620689655172413|0.868421052631579|0.8648507071765322|0.8665496049165935|6.020326963829575|35.27215504646301
100|0.01|4|32|0.9113924050632911|0.8289473684210527|0.8382273464240677|0.8265144863915715|3.389277060465247|35.307819843292236
150|0.01|4|32|0.7802197802197802|0.8223684210526315|0.81999306999307|0.8201183431952662|4.122378380707232|52.64565134048462
150|0.01|4|32|0.7710843373493976|0.7171052631578947|0.7151988636363636|0.7126148705096074|3.823194601733121|52.11717510223389
150|0.01|4|32|0.891566265060241|0.881578947368421|0.8805657412257726|0.8805657412257726|3.517860774663859|51.76616168022156
150|0.01|4|32|0.8488372093023255|0.8486842105263158|0.8455561375938536|0.8467674775367082|3.805060027880245|51.799132347106934
150|0.01|4|32|0.9113924050632911|0.8289473684210527|0.8382273464240677|0.8265144863915715|3.42274361532327|52.662060499191284
200|0.01|4|32|0.7865168539325843|0.8223684210526315|0.8203395703395704|0.8206215306613052|3.1497974704179796|69.16974782943726
200|0.01|4|32|0.7951807228915663|0.743421052631579|0.7421875|0.7393483709273183|3.328416174488666|68.61285901069641
200|0.01|4|32|0.8571428571428571|0.8486842105263158|0.8467784180199057|0.8471961187114823|3.458458261029591|68.51112079620361
200|0.01|4|32|0.8690476190476191|0.8618421052631579|0.8600488912170421|0.8604834127365708|3.8867752841542824|68.21559834480286
200|0.01|4|32|0.8823529411764706|0.8289473684210527|0.830120698973158|0.8245738636363636|4.840105147908616|68.15331172943115
50|0.01|6|32|0.7578947368421053|0.8092105263157895|0.8061330561330562|0.8054979481975026|4.8983964067010675|28.499098777770996
50|0.01|6|32|0.8170731707317073|0.7631578947368421|0.7634943181818181|0.7597892888498683|4.532777295331471|28.663448572158813
50|0.01|6|32|0.625|0.5855263157894737|0.5838135149292824|0.5833442109385198|10.118435643613338|26.77491521835327
50|0.01|6|32|0.735632183908046|0.7236842105263158|0.7188755020080322|0.7197541703248463|24.726154051721096|27.414847373962402
50|0.01|6|32|0.8414634146341463|0.7697368421052632|0.7725635020716988|0.7652561443762962|6.544504041783512|27.335176706314087
100|0.01|6|32|0.813953488372093|0.8421052631578947|0.8406098406098406|0.8411149825783972|8.17595624475507|57.10038232803345
100|0.01|6|32|0.9146341463414634|0.868421052631579|0.8714488636363636|0.8665496049165935|28.730799264274538|57.837178230285645
100|0.01|6|32|0.8586956521739131|0.8881578947368421|0.8817007159071066|0.8855370985603543|33.80401111673564|57.74932074546814
100|0.01|6|32|0.7634408602150538|0.7763157894736842|0.7682905535184215|0.7705965909090909|33.8249195269309|57.37742018699646
100|0.01|6|32|0.9058823529411765|0.8552631578947368|0.8575031525851198|0.8515625|26.381662144791335|56.46352171897888
150|0.01|6|32|0.4|0.47368421052631576|0.48510048510048515|0.3602693602693603|79.33989343885332|84.96418642997742
150|0.01|6|32|0.8072289156626506|0.756578947368421|0.7556818181818181|0.7527151211361738|3.7288211457780562|83.54439663887024
150|0.01|6|32|0.8717948717948718|0.8355263157894737|0.8371747861009254|0.8349476610346176|4.448256100768049|83.25436425209045
150|0.01|6|32|0.8452380952380952|0.8355263157894737|0.8335079448227694|0.8339088246863936|5.966208423109492|82.62790775299072
150|0.01|6|32|0.9310344827586207|0.8947368421052632|0.8958746171860925|0.8915641162832174|33.81454260786995|84.5177059173584
200|0.01|6|32|0.7931034482758621|0.8223684210526315|0.8206860706860707|0.8210595160235448|31.11468938260805|113.54396414756775
200|0.01|6|32|0.8604651162790697|0.8289473684210527|0.8267045454545454|0.825287356321839|34.53880741423927|114.7623085975647
200|0.01|6|32|0.8333333333333334|0.8486842105263158|0.8431115767417496|0.8457397520187089|79.0913057741709|111.55664539337158
200|0.01|6|32|0.8433734939759037|0.8289473684210527|0.8274838484372272|0.8274838484372272|4.32219255646487|112.3585901260376
200|0.01|6|32|0.9411764705882353|0.8947368421052632|0.8985768330030626|0.8920454545454546|61.697269764728844|115.21917152404785
50|0.1|1|32|0.8235294117647058|0.8486842105263158|0.8473665973665974|0.847887569072793|10.201740662101656|3.5687942504882812
50|0.1|1|32|0.8024691358024691|0.743421052631579|0.7443181818181819|0.7401709401709402|26.438937678933144|3.7023003101348877
50|0.1|1|32|0.8117647058823529|0.8026315789473685|0.7997206216169024|0.8004201680672269|11.025580319808796|3.5067079067230225
50|0.1|1|32|0.8488372093023255|0.8486842105263158|0.8455561375938536|0.8467674775367082|12.664775585290045|3.6563074588775635
50|0.1|1|32|0.8977272727272727|0.8618421052631579|0.8602954422626554|0.857340782122905|13.513833530247211|3.6669845581054688
100|0.1|1|32|0.8255813953488372|0.8552631578947368|0.8537768537768538|0.8543554006968641|7.588871360832854|7.088420629501343
100|0.1|1|32|0.825|0.7631578947368421|0.765625|0.7605042016806722|14.898341858770436|7.290133237838745
100|0.1|1|32|0.8313253012048193|0.8157894736842105|0.8142133752400909|0.8142133752400909|10.170985242875759|7.006069898605347
100|0.1|1|32|0.8333333333333334|0.8223684210526315|0.820237471625633|0.8206215306613052|20.970501780389895|7.3015711307525635
100|0.1|1|32|0.891566265060241|0.8289473684210527|0.8328229147901278|0.825287356321839|9.330610944942237|7.251055955886841
150|0.1|1|32|0.8045977011494253|0.8355263157894737|0.8338530838530839|0.8343143666884674|10.889425257231778|10.878853797912598
150|0.1|1|32|0.8275862068965517|0.7960526315789473|0.7919034090909092|0.7912735326688816|11.393329396041736|10.68042254447937
150|0.1|1|32|0.8795180722891566|0.868421052631579|0.8672952680286363|0.8672952680286363|10.107447850277822|10.687724351882935
150|0.1|1|32|0.8470588235294118|0.8421052631578947|0.8395320412083116|0.8403361344537816|11.556970313275087|10.591469049453735
150|0.1|1|32|0.9047619047619048|0.8486842105263158|0.8520086470906143|0.8451384274640088|9.331566622415266|10.599972486495972
200|0.1|1|32|0.8111111111111111|0.8552631578947368|0.8530838530838531|0.8536414565826331|11.674189065882274|14.313480854034424
200|0.1|1|32|0.8181818181818182|0.7894736842105263|0.7840909090909092|0.7840909090909092|11.54749745189929|14.181449174880981
200|0.1|1|32|0.8395061728395061|0.8157894736842105|0.8154356556661428|0.8146341463414635|15.70182704734816|14.273797273635864
200|0.1|1|32|0.8588235294117647|0.8552631578947368|0.8528025144054479|0.853641456582633|11.366764348120341|14.403990507125854
200|0.1|1|32|0.8850574712643678|0.8421052631578947|0.8411097099621689|0.8373461744248261|17.300597975794517|14.314943075180054
50|0.1|2|32|0.8181818181818182|0.8552631578947368|0.8534303534303534|0.8540247948315|15.065302342176437|7.412811994552612
50|0.1|2|32|0.8426966292134831|0.8223684210526315|0.8167613636363636|0.8174296009608969|16.25519137084484|7.410882472991943
50|0.1|2|32|0.8333333333333334|0.48026315789473684|0.5228741051161166|0.3724588450483407|36.16480761766434|7.388075828552246
50|0.1|2|32|0.8452380952380952|0.8355263157894737|0.8335079448227694|0.8339088246863936|25.023636057972908|8.086692333221436
50|0.1|2|32|0.8795180722891566|0.8157894736842105|0.819131687984147|0.8118479221927497|24.281679078936577|7.474797964096069
100|0.1|2|32|0.8160919540229885|0.8486842105263158|0.847020097020097|0.84756921735339|21.927293637767434|14.78739070892334
100|0.1|2|32|0.9036144578313253|0.8618421052631579|0.8636363636363636|0.8596491228070176|13.219873280308093|15.011073112487793
100|0.1|2|32|0.8414634146341463|0.8223684210526315|0.8214597520516851|0.8210595160235448|30.817817565693986|15.218368291854858
100|0.1|2|32|0.9113924050632911|0.881578947368421|0.8830103020778768|0.8810641627543035|32.358577196719125|14.751098871231079
100|0.1|2|32|0.8977272727272727|0.8618421052631579|0.8602954422626554|0.857340782122905|65.72880604863167|14.966274976730347
150|0.1|2|32|0.8111111111111111|0.8552631578947368|0.8530838530838531|0.8536414565826331|32.16542073432356|22.40315008163452
150|0.1|2|32|0.8111111111111111|0.7894736842105263|0.7819602272727273|0.7831282325664348|19.75130555355281|22.793193101882935
150|0.1|2|32|0.9012345679012346|0.881578947368421|0.8817880216518247|0.8808362369337979|34.33588244367638|22.769367456436157
150|0.1|2|32|0.8604651162790697|0.8618421052631579|0.8588266107909901|0.8600920447074293|32.26210342999548|21.72424292564392
150|0.1|2|32|0.9425287356321839|0.9078947368421053|0.9095658439920735|0.9051186017478152|19.42718701540798|22.521847248077393
200|0.1|2|32|0.7647058823529411|0.7828947368421053|0.7815315315315315|0.7817517295392247|14.011890257515915|29.291808366775513
200|0.1|2|32|0.8048780487804879|0.75|0.75|0.7464442493415278|37.43798004940618|29.088976621627808
200|0.1|2|32|0.8607594936708861|0.8289473684210527|0.8299284092893312|0.8282037906451052|50.1264101464767|29.48351764678955
200|0.1|2|32|0.8539325842696629|0.868421052631579|0.8636284267504801|0.8661028893587033|20.098991474087597|30.275128602981567
200|0.1|2|32|0.9404761904761905|0.8881578947368421|0.8930823275085571|0.8855370985603545|21.17401077697832|29.6612446308136
50|0.1|4|32|0.6666666666666666|0.6907894736842105|0.6879764379764379|0.6858813700918963|29.629569053649902|17.86778211593628
50|0.1|4|32|0.7777777777777778|0.45394736842105265|0.5241477272727273|0.3716818566661686|35.09695911407471|19.171537160873413
50|0.1|4|32|0.6310679611650486|0.631578947368421|0.6162039462196612|0.6121742299981774|32.18965542316437|17.49621057510376
50|0.1|4|32|0.7|0.6907894736842105|0.6838658983761132|0.6847725367338835|32.94688838720322|18.07329750061035
50|0.1|4|32|0.9264705882352942|0.7828947368421053|0.805170239596469|0.7824333116460638|17.042716905474663|17.372843027114868
100|0.1|4|32|0.75|0.8026315789473685|0.7993762993762994|0.7984084880636605|55.87600365281105|36.7998788356781
100|0.1|4|32|0.8076923076923077|0.7368421052631579|0.7407670454545454|0.7345905360572724|33.95040534809232|35.148998498916626
100|0.1|4|32|0.8604651162790697|0.8618421052631579|0.8588266107909901|0.8600920447074293|35.13569214940071|35.02260160446167
100|0.1|4|32|0.8735632183908046|0.881578947368421|0.8781211803736686|0.879894644424934|40.70136187970638|35.64563798904419
100|0.1|4|32|0.9024390243902439|0.8355263157894737|0.8410196361016034|0.8323258174116401|46.112379401922226|34.29585027694702
150|0.1|4|32|0.8505747126436781|0.8881578947368421|0.8865211365211365|0.8873337693481578|36.725632750894874|52.5098717212677
150|0.1|4|32|0.7956989247311828|0.7828947368421053|0.7720170454545454|0.7746934375421102|56.53050132840872|52.30966854095459
150|0.1|4|32|0.9285714285714286|0.9276315789473685|0.9264012572027239|0.9269198828620133|42.29168834537268|52.38362956047058
150|0.1|4|32|0.7647058823529411|0.8092105263157895|0.7959664745940283|0.7997728821258232|78.93446460366249|53.010573625564575
150|0.1|4|32|0.8829787234042553|0.875|0.8658800216177265|0.8688167158755393|73.4485087543726|52.698031187057495
