|Concept|Class
0|Antibiotic|http://dbpedia.org/resource/Category:Anti-infective_agents
1|Antibiotic|http://dbpedia.org/resource/Category:Antibiotics
2|Antibiotic|http://dbpedia.org/resource/Category:Bactericides
3|Antimicrobial_resistance|http://dbpedia.org/resource/Category:Veterinary_medicine
4|Antimicrobial_resistance|http://dbpedia.org/resource/Category:Global_issues
5|Antimicrobial_resistance|http://dbpedia.org/resource/Category:Health_disasters
6|Antimicrobial_resistance|http://dbpedia.org/resource/Category:Pharmaceuticals_policy
7|Antimicrobial_resistance|http://dbpedia.org/resource/Category:Evolutionary_biology
8|Antimicrobial_resistance|http://dbpedia.org/resource/Category:Antimicrobial_resistance
9|Ape|http://dbpedia.org/resource/Category:Apes
10|Ape|http://dbpedia.org/resource/Category:Extant_Chattian_first_appearances
11|Ape|http://dbpedia.org/resource/Category:Taxa_named_by_John_Edward_Gray
12|Bacteria|http://dbpedia.org/resource/Category:Domains_(biology)
13|Bacteria|http://dbpedia.org/resource/Category:Bacteria
14|Bacteria|http://dbpedia.org/resource/Category:Bacteriology
15|DNA|http://dbpedia.org/resource/Category:Biotechnology
16|DNA|http://dbpedia.org/resource/Category:DNA
17|DNA|http://dbpedia.org/resource/Category:Helices
18|DNA|http://dbpedia.org/resource/Category:Nucleic_acids
19|Immune_system|http://dbpedia.org/resource/Category:Immune_system
20|Industrial_Revolution|http://dbpedia.org/resource/Category:Early_Modern_Britain
21|Industrial_Revolution|http://dbpedia.org/resource/Category:Industrial_history
22|Industrial_Revolution|http://dbpedia.org/resource/Category:Late_modern_Europe
23|Industrial_Revolution|http://dbpedia.org/resource/Category:Industrial_Revolution
24|Industrial_Revolution|http://dbpedia.org/resource/Category:19th_century_in_technology
25|Industrial_Revolution|http://dbpedia.org/resource/Category:History_of_technology
26|Industrial_Revolution|http://dbpedia.org/resource/Category:Age_of_Revolution
27|Industrial_Revolution|http://dbpedia.org/resource/Category:Modern_history_of_the_United_Kingdom
28|Industrial_Revolution|http://dbpedia.org/resource/Category:Stages_of_history
29|Industrial_Revolution|http://dbpedia.org/resource/Category:Revolutions_by_type
30|Industrial_Revolution|http://dbpedia.org/resource/Category:18th_century_in_technology
31|Moth|http://dbpedia.org/resource/Category:Household_pest_insects
32|Moth|http://dbpedia.org/resource/Category:Paraphyletic_groups
33|Moth|http://dbpedia.org/resource/Category:Moths
34|Moth|http://dbpedia.org/resource/Category:Agricultural_pest_insects
35|Natural_selection|http://dbpedia.org/resource/Category:Biological_interactions
36|Natural_selection|http://dbpedia.org/resource/Category:Competition
37|Natural_selection|http://dbpedia.org/resource/Category:Charles_Darwin
38|Natural_selection|http://dbpedia.org/resource/Category:Selection
39|Natural_selection|http://dbpedia.org/resource/Category:Sexual_selection
40|Natural_selection|http://dbpedia.org/resource/Category:Ethology
41|Natural_selection|http://dbpedia.org/resource/Category:Ecological_processes
42|Natural_selection|http://dbpedia.org/resource/Category:Evolution
43|Natural_selection|http://dbpedia.org/resource/Category:Evolutionary_biology
44|Natural_selection|http://dbpedia.org/resource/Category:Natural_selection
45|Peppered_moth|http://dbpedia.org/resource/Category:Peppered_moth
46|Peppered_moth|http://dbpedia.org/resource/Category:Moths_of_Asia
47|Peppered_moth|http://dbpedia.org/resource/Category:Moths_of_North_America
48|Peppered_moth|http://dbpedia.org/resource/Category:Taxa_named_by_Carl_Linnaeus
49|Peppered_moth|http://dbpedia.org/resource/Category:Moths_described_in_1758
50|Peppered_moth|http://dbpedia.org/resource/Category:Moths_of_Europe
51|Virus|http://dbpedia.org/resource/Category:Pandemics
52|Virus|http://dbpedia.org/resource/Category:Epidemiology
53|Virus|http://dbpedia.org/resource/Category:Viruses
54|Virus|http://dbpedia.org/resource/Category:1898_in_biology
55|Virus|http://dbpedia.org/resource/Category:Zoonoses
56|Virus|http://dbpedia.org/resource/Category:Global_health
57|Virus|http://dbpedia.org/resource/Category:Infectious_diseases
58|Virus|http://dbpedia.org/resource/Category:Virology
59|Virus|http://dbpedia.org/resource/Category:Medical_tests
60|Art|http://dbpedia.org/resource/Category:Aesthetics
61|Art|http://dbpedia.org/resource/Category:The_arts
62|Art|http://dbpedia.org/resource/Category:Visual_arts
63|Art|http://dbpedia.org/resource/Category:Art
64|Binomial_nomenclature|http://dbpedia.org/resource/Category:Biological_nomenclature
65|Chimpanzee|http://dbpedia.org/resource/Category:Tool-using_mammals
66|Chimpanzee|http://dbpedia.org/resource/Category:Primates_of_Africa
67|Chimpanzee|http://dbpedia.org/resource/Category:Articles_containing_video_clips
68|Chimpanzee|http://dbpedia.org/resource/Category:Chimpanzees
69|Chimpanzee|http://dbpedia.org/resource/Category:Extant_Pliocene_first_appearances
70|Chimpanzee|http://dbpedia.org/resource/Category:Mammals_described_in_1775
71|Chimpanzee|http://dbpedia.org/resource/Category:Fauna_of_Sub-Saharan_Africa
72|Chimpanzee|http://dbpedia.org/resource/Category:Taxa_named_by_Johann_Friedrich_Blumenbach
73|Common_name|http://dbpedia.org/resource/Category:Biological_nomenclature
74|Common_name|http://dbpedia.org/resource/Category:Common_names_of_organisms
75|Common_name|http://dbpedia.org/resource/Category:Flora_without_expected_TNC_conservation_status
76|Eponym|http://dbpedia.org/resource/Category:Eponyms
77|Eponym|http://dbpedia.org/resource/Category:Figures_of_speech
78|Evolution|http://dbpedia.org/resource/Category:Biology_theories
79|Evolution|http://dbpedia.org/resource/Category:Biological_evolution
80|Evolution|http://dbpedia.org/resource/Category:Evolution
81|Evolution|http://dbpedia.org/resource/Category:Evolutionary_biology
82|Feeling|http://dbpedia.org/resource/Category:Consciousness
83|Feeling|http://dbpedia.org/resource/Category:Qualia
84|Feeling|http://dbpedia.org/resource/Category:Feeling
85|Gibbon|http://dbpedia.org/resource/Category:Miocene_primates_of_Asia
86|Gibbon|http://dbpedia.org/resource/Category:Primate_families
87|Gibbon|http://dbpedia.org/resource/Category:Primates_of_Southeast_Asia
88|Gibbon|http://dbpedia.org/resource/Category:Gibbons
89|Gibbon|http://dbpedia.org/resource/Category:Extant_Tortonian_first_appearances
90|Gorilla|http://dbpedia.org/resource/Category:Primate_genera
91|Gorilla|http://dbpedia.org/resource/Category:Primates_of_Africa
92|Gorilla|http://dbpedia.org/resource/Category:Apes
93|Gorilla|http://dbpedia.org/resource/Category:Gorillas
94|Gorilla|http://dbpedia.org/resource/Category:Taxa_described_in_1852
95|Gorilla|http://dbpedia.org/resource/Category:Taxa_named_by_Isidore_Geoffroy_Saint-Hilaire
96|Gorilla|http://dbpedia.org/resource/Category:Fauna_of_Sub-Saharan_Africa
97|Gorilla|http://dbpedia.org/resource/Category:Herbivorous_mammals
98|Great_cormorant|http://dbpedia.org/resource/Category:Holarctic_birds
99|Great_cormorant|http://dbpedia.org/resource/Category:Articles_containing_video_clips
100|Great_cormorant|http://dbpedia.org/resource/Category:Cosmopolitan_birds
101|Great_cormorant|http://dbpedia.org/resource/Category:Birds_of_Nepal
102|Great_cormorant|http://dbpedia.org/resource/Category:Taxa_named_by_Carl_Linnaeus
103|Great_cormorant|http://dbpedia.org/resource/Category:Birds_described_in_1758
104|Great_cormorant|http://dbpedia.org/resource/Category:Phalacrocorax
105|Hominidae|http://dbpedia.org/resource/Category:Apes
106|Hominidae|http://dbpedia.org/resource/Category:Primate_families
107|Hominidae|http://dbpedia.org/resource/Category:Taxa_described_in_1825
108|Hominidae|http://dbpedia.org/resource/Category:Human_evolution
109|Hominidae|http://dbpedia.org/resource/Category:Extant_Miocene_first_appearances
110|Hominidae|http://dbpedia.org/resource/Category:Mammal_families
111|Hominidae|http://dbpedia.org/resource/Category:Taxa_named_by_John_Edward_Gray
112|Hominidae|http://dbpedia.org/resource/Category:Messinian_first_appearances
113|Human|http://dbpedia.org/resource/Category:Tool-using_mammals
114|Human|http://dbpedia.org/resource/Category:Articles_containing_video_clips
115|Human|http://dbpedia.org/resource/Category:Humans
116|Human|http://dbpedia.org/resource/Category:Taxa_named_by_Carl_Linnaeus
117|Human|http://dbpedia.org/resource/Category:Apex_predators
118|Human|http://dbpedia.org/resource/Category:Mammals_described_in_1758
119|Justice|http://dbpedia.org/resource/Category:Ethical_principles
120|Justice|http://dbpedia.org/resource/Category:Justice
121|Justice|http://dbpedia.org/resource/Category:Philosophy_of_law
122|Justice|http://dbpedia.org/resource/Category:Virtue
123|Object_(philosophy)|http://dbpedia.org/resource/Category:Objects
124|Object_(philosophy)|http://dbpedia.org/resource/Category:Physical_objects
125|Object_(philosophy)|http://dbpedia.org/resource/Category:Ontology
126|Object_(philosophy)|http://dbpedia.org/resource/Category:Concepts_in_epistemology
127|Object_(philosophy)|http://dbpedia.org/resource/Category:Concepts_in_metaphysics
128|Object_(philosophy)|http://dbpedia.org/resource/Category:Dichotomies
129|Ontology|http://dbpedia.org/resource/Category:Ontology
130|Ontology|http://dbpedia.org/resource/Category:Meaning_(philosophy_of_language)
131|Order_(biology)|http://dbpedia.org/resource/Category:Botanical_nomenclature
132|Order_(biology)|http://dbpedia.org/resource/Category:Plant_taxonomy
133|Order_(biology)|http://dbpedia.org/resource/Category:Zoological_nomenclature
134|Order_(biology)|http://dbpedia.org/resource/Category:Orders_(biology)
135|Order_(biology)|http://dbpedia.org/resource/Category:Bacterial_nomenclature
136|Phenotypic_trait|http://dbpedia.org/resource/Category:Classical_genetics
137|Primate|http://dbpedia.org/resource/Category:Extant_Thanetian_first_appearances
138|Primate|http://dbpedia.org/resource/Category:Primates
139|Primate|http://dbpedia.org/resource/Category:Taxa_named_by_Carl_Linnaeus
140|Rights|http://dbpedia.org/resource/Category:Theories_of_law
141|Rights|http://dbpedia.org/resource/Category:Rights
142|Rights|http://dbpedia.org/resource/Category:Legal_doctrines_and_principles
143|Rights|http://dbpedia.org/resource/Category:Concepts_in_ethics
144|Rights|http://dbpedia.org/resource/Category:Libertarian_theory
145|Rights|http://dbpedia.org/resource/Category:Social_concepts
146|Sense|http://dbpedia.org/resource/Category:Senses
147|Sense|http://dbpedia.org/resource/Category:Perception
148|Sense|http://dbpedia.org/resource/Category:Sensory_systems
149|Tail|http://dbpedia.org/resource/Category:Animal_anatomy
150|Tao|http://dbpedia.org/resource/Category:Philosophy_of_life
151|Tao|http://dbpedia.org/resource/Category:Philosophical_traditions
152|Tao|http://dbpedia.org/resource/Category:Classical_Chinese_philosophy
153|Tao|http://dbpedia.org/resource/Category:Tao
154|Tao|http://dbpedia.org/resource/Category:Concepts_in_aesthetics
155|Tao|http://dbpedia.org/resource/Category:Concepts_in_epistemology
156|Tao|http://dbpedia.org/resource/Category:Concepts_in_metaphysics
157|Tao|http://dbpedia.org/resource/Category:Taoist_philosophy
158|Tao|http://dbpedia.org/resource/Category:Concepts_in_metaphilosophy
159|Tao|http://dbpedia.org/resource/Category:Metaphysics_of_mind
160|Tao|http://dbpedia.org/resource/Category:Philosophical_movements
161|Tao|http://dbpedia.org/resource/Category:Philosophy_of_religion
162|Tao|http://dbpedia.org/resource/Category:Concepts_in_Chinese_philosophy
163|Video|http://dbpedia.org/resource/Category:Articles_containing_video_clips
164|Video|http://dbpedia.org/resource/Category:Display_technology
165|Video|http://dbpedia.org/resource/Category:Film_and_video_technology
166|Video|http://dbpedia.org/resource/Category:High-definition_television
167|Video|http://dbpedia.org/resource/Category:History_of_television
168|Video|http://dbpedia.org/resource/Category:Television_terminology
169|Video|http://dbpedia.org/resource/Category:Video_formats
170|Video|http://dbpedia.org/resource/Category:Video_signal
171|Video|http://dbpedia.org/resource/Category:Video
172|Video|http://dbpedia.org/resource/Category:Digital_television
173|Video|http://dbpedia.org/resource/Category:Media_formats
174|Forgiveness|http://dbpedia.org/resource/Category:Mythology
175|Forgiveness|http://dbpedia.org/resource/Category:Moral_psychology
176|Forgiveness|http://dbpedia.org/resource/Category:Spirituality
177|Forgiveness|http://dbpedia.org/resource/Category:Philosophy_of_love
178|Forgiveness|http://dbpedia.org/resource/Category:Religious_practices
179|Forgiveness|http://dbpedia.org/resource/Category:Religious_ethics
180|Forgiveness|http://dbpedia.org/resource/Category:Emotions
181|Forgiveness|http://dbpedia.org/resource/Category:Virtue
182|Forgiveness|http://dbpedia.org/resource/Category:Kindness
183|Fractal|http://dbpedia.org/resource/Category:Computational_fields_of_study
184|Fractal|http://dbpedia.org/resource/Category:Mathematical_structures
185|Fractal|http://dbpedia.org/resource/Category:Topology
186|Fractal|http://dbpedia.org/resource/Category:Fractals
187|God|http://dbpedia.org/resource/Category:Deities
188|God|http://dbpedia.org/resource/Category:Singular_God
189|God|http://dbpedia.org/resource/Category:God
190|God|http://dbpedia.org/resource/Category:Creator_gods
191|Godless_(miniseries)|http://dbpedia.org/resource/Category:Television_shows_filmed_in_New_Mexico
192|Godless_(miniseries)|http://dbpedia.org/resource/Category:Fiction_set_in_1884
193|Godless_(miniseries)|http://dbpedia.org/resource/Category:Television_shows_set_in_Colorado
194|Godless_(miniseries)|http://dbpedia.org/resource/Category:2010s_American_drama_television_miniseries
195|Godless_(miniseries)|http://dbpedia.org/resource/Category:2017_American_television_series_debuts
196|Godless_(miniseries)|http://dbpedia.org/resource/Category:2017_American_television_series_endings
197|Godless_(miniseries)|http://dbpedia.org/resource/Category:English-language_Netflix_original_programming
198|Godless_(miniseries)|http://dbpedia.org/resource/Category:Primetime_Emmy_Award-winning_television_series
199|Godless_(miniseries)|http://dbpedia.org/resource/Category:Serial_drama_television_series
200|Godless_(miniseries)|http://dbpedia.org/resource/Category:Television_series_set_in_the_1880s
201|Godless_(miniseries)|http://dbpedia.org/resource/Category:2010s_Western_(genre)_television_series
202|Godless_(miniseries)|http://dbpedia.org/resource/Category:Television_shows_set_in_New_Mexico
203|Godless_(miniseries)|http://dbpedia.org/resource/Category:Television_series_created_by_Scott_Frank
204|Idea|http://dbpedia.org/resource/Category:Creativity
205|Idea|http://dbpedia.org/resource/Category:Free_will
206|Idea|http://dbpedia.org/resource/Category:Cognition
207|Idea|http://dbpedia.org/resource/Category:Platonism
208|Idea|http://dbpedia.org/resource/Category:Innovation
209|Idea|http://dbpedia.org/resource/Category:Idealism
210|Idea|http://dbpedia.org/resource/Category:Mind–body_problem
211|Idea|http://dbpedia.org/resource/Category:Ontology
212|Idea|http://dbpedia.org/resource/Category:Perception
213|Idea|http://dbpedia.org/resource/Category:A_priori
214|Idea|http://dbpedia.org/resource/Category:Concepts_in_epistemology
215|Idea|http://dbpedia.org/resource/Category:Mental_processes
216|Idea|http://dbpedia.org/resource/Category:Rationalism
217|Idea|http://dbpedia.org/resource/Category:Reasoning
218|Idea|http://dbpedia.org/resource/Category:Sources_of_knowledge
219|Idea|http://dbpedia.org/resource/Category:Subjective_experience
220|Idea|http://dbpedia.org/resource/Category:Thought
221|Idea|http://dbpedia.org/resource/Category:Abstraction
222|Idea|http://dbpedia.org/resource/Category:Concepts_in_metaphilosophy
223|Idea|http://dbpedia.org/resource/Category:Metaphysics_of_mind
224|Idea|http://dbpedia.org/resource/Category:Qualia
225|Idea|http://dbpedia.org/resource/Category:Observation
226|Idea|http://dbpedia.org/resource/Category:Mental_content
227|Intelligent_design|http://dbpedia.org/resource/Category:Arguments_for_the_existence_of_God
228|Intelligent_design|http://dbpedia.org/resource/Category:Intelligent_design
229|Intelligent_design|http://dbpedia.org/resource/Category:Denialism
230|Intelligent_design|http://dbpedia.org/resource/Category:Theocracy
231|Intelligent_design|http://dbpedia.org/resource/Category:Creationist_objections_to_evolution
232|Liberty|http://dbpedia.org/resource/Category:Free_will
233|Liberty|http://dbpedia.org/resource/Category:Liberty_symbols
234|Liberty|http://dbpedia.org/resource/Category:Happiness
235|Liberty|http://dbpedia.org/resource/Category:Political_concepts
236|Liberty|http://dbpedia.org/resource/Category:Concepts_in_metaphysics
237|Liberty|http://dbpedia.org/resource/Category:Concepts_in_ethics
238|Liberty|http://dbpedia.org/resource/Category:Libertarian_theory
239|Liberty|http://dbpedia.org/resource/Category:Social_concepts
240|Liberty|http://dbpedia.org/resource/Category:Virtue
241|Mandelbrot_set|http://dbpedia.org/resource/Category:Articles_containing_video_clips
242|Mandelbrot_set|http://dbpedia.org/resource/Category:Articles_with_example_pseudocode
243|Mandelbrot_set|http://dbpedia.org/resource/Category:Fractals
244|Mandelbrot_set|http://dbpedia.org/resource/Category:Complex_dynamics
245|Mind|http://dbpedia.org/resource/Category:Self
246|Mind|http://dbpedia.org/resource/Category:Philosophical_problems
247|Mind|http://dbpedia.org/resource/Category:Logic
248|Mind|http://dbpedia.org/resource/Category:Cognitive_science
249|Mind|http://dbpedia.org/resource/Category:Philosophy_of_life
250|Mind|http://dbpedia.org/resource/Category:Emergence
251|Mind|http://dbpedia.org/resource/Category:Philosophical_concepts
252|Mind|http://dbpedia.org/resource/Category:Mind
253|Mind|http://dbpedia.org/resource/Category:Knowledge
254|Mind|http://dbpedia.org/resource/Category:Intellectualism
255|Mind|http://dbpedia.org/resource/Category:Philosophical_logic
256|Mind|http://dbpedia.org/resource/Category:Concepts_in_the_philosophy_of_mind
257|Mind|http://dbpedia.org/resource/Category:Concepts_in_the_philosophy_of_science
258|Mind|http://dbpedia.org/resource/Category:Enactive_cognition
259|Mind|http://dbpedia.org/resource/Category:Inductive_reasoning
260|Mind|http://dbpedia.org/resource/Category:Unsolved_problems_in_neuroscience
261|Mind|http://dbpedia.org/resource/Category:Brain
262|Mind|http://dbpedia.org/resource/Category:Consciousness
263|Mind|http://dbpedia.org/resource/Category:Epistemological_theories
264|Mind|http://dbpedia.org/resource/Category:Neuropsychology
265|Mind|http://dbpedia.org/resource/Category:Ontology
266|Mind|http://dbpedia.org/resource/Category:Perception
267|Mind|http://dbpedia.org/resource/Category:A_priori
268|Mind|http://dbpedia.org/resource/Category:Concepts_in_epistemology
269|Mind|http://dbpedia.org/resource/Category:Concepts_in_metaphysics
270|Mind|http://dbpedia.org/resource/Category:Critical_thinking
271|Mind|http://dbpedia.org/resource/Category:Deductive_reasoning
272|Mind|http://dbpedia.org/resource/Category:Philosophical_theories
273|Mind|http://dbpedia.org/resource/Category:Philosophy_of_logic
274|Mind|http://dbpedia.org/resource/Category:Philosophy_of_mind
275|Mind|http://dbpedia.org/resource/Category:Reality
276|Mind|http://dbpedia.org/resource/Category:Reasoning
277|Mind|http://dbpedia.org/resource/Category:Sources_of_knowledge
278|Mind|http://dbpedia.org/resource/Category:Subjective_experience
279|Mind|http://dbpedia.org/resource/Category:Thought
280|Mind|http://dbpedia.org/resource/Category:Abstraction
281|Mind|http://dbpedia.org/resource/Category:Analysis
282|Mind|http://dbpedia.org/resource/Category:Concepts_in_ancient_Greek_epistemology
283|Mind|http://dbpedia.org/resource/Category:Concepts_in_logic
284|Mind|http://dbpedia.org/resource/Category:Concepts_in_metaphilosophy
285|Mind|http://dbpedia.org/resource/Category:Intelligence
286|Mind|http://dbpedia.org/resource/Category:Metaphysical_theories
287|Mind|http://dbpedia.org/resource/Category:Metaphysics
288|Mind|http://dbpedia.org/resource/Category:Metaphysics_of_mind
289|Mind|http://dbpedia.org/resource/Category:Philosophy_of_religion
290|Mind|http://dbpedia.org/resource/Category:Qualia
291|Mind|http://dbpedia.org/resource/Category:Concepts_in_ancient_Greek_metaphysics
292|Mind|http://dbpedia.org/resource/Category:Feeling
293|Mind|http://dbpedia.org/resource/Category:Imagination
294|Mind|http://dbpedia.org/resource/Category:Truth
295|Mind|http://dbpedia.org/resource/Category:Arguments_in_philosophy_of_mind
296|Randomness|http://dbpedia.org/resource/Category:Statistical_randomness
297|Randomness|http://dbpedia.org/resource/Category:Cryptography
298|Randomness|http://dbpedia.org/resource/Category:Randomness
299|Speech|http://dbpedia.org/resource/Category:Articles_containing_video_clips
300|Speech|http://dbpedia.org/resource/Category:Language
301|Speech|http://dbpedia.org/resource/Category:Oral_communication
302|Speech|http://dbpedia.org/resource/Category:Speech
303|Syncretism|http://dbpedia.org/resource/Category:Syncretism
304|Universe|http://dbpedia.org/resource/Category:Articles_containing_video_clips
305|Universe|http://dbpedia.org/resource/Category:Universe
306|Universe|http://dbpedia.org/resource/Category:Environments
307|Universe|http://dbpedia.org/resource/Category:Physical_cosmology
308|Universe|http://dbpedia.org/resource/Category:Concepts_in_astronomy
309|Universe|http://dbpedia.org/resource/Category:Main_topic_articles
310|Universe|http://dbpedia.org/resource/Category:Astronomical_dynamical_systems
311|Video_game|http://dbpedia.org/resource/Category:Digital_media
312|Video_game|http://dbpedia.org/resource/Category:Games_and_sports_introduced_in_1947
313|Video_game|http://dbpedia.org/resource/Category:American_inventions
314|Video_game|http://dbpedia.org/resource/Category:Video_games
315|Gene|http://dbpedia.org/resource/Category:Molecular_biology
316|Gene|http://dbpedia.org/resource/Category:Cloning
317|Gene|http://dbpedia.org/resource/Category:Genes
318|Gene|http://dbpedia.org/resource/Category:Wikipedia_articles_with_sections_published_in_WikiJournal_of_Medicine
319|Kublai_Khan|http://dbpedia.org/resource/Category:Kublai_Khan
320|Kublai_Khan|http://dbpedia.org/resource/Category:1294_deaths
321|Kublai_Khan|http://dbpedia.org/resource/Category:Kerait_people
322|Kublai_Khan|http://dbpedia.org/resource/Category:1215_births
323|Kublai_Khan|http://dbpedia.org/resource/Category:13th-century_Chinese_monarchs
324|Kublai_Khan|http://dbpedia.org/resource/Category:Founding_monarchs
325|Kublai_Khan|http://dbpedia.org/resource/Category:Mongolian_Buddhist_monarchs
326|Kublai_Khan|http://dbpedia.org/resource/Category:History_of_China
327|Kublai_Khan|http://dbpedia.org/resource/Category:13th-century_Mongol_rulers
328|Kublai_Khan|http://dbpedia.org/resource/Category:Great_Khans_of_the_Mongol_Empire
329|Kublai_Khan|http://dbpedia.org/resource/Category:Yuan_dynasty_emperors
330|Butterfly|http://dbpedia.org/resource/Category:Insects_in_culture
331|Butterfly|http://dbpedia.org/resource/Category:Articles_containing_video_clips
332|Butterfly|http://dbpedia.org/resource/Category:Extant_Lutetian_first_appearances
333|Butterfly|http://dbpedia.org/resource/Category:Butterflies
334|Ecosystem|http://dbpedia.org/resource/Category:Superorganisms
335|Ecosystem|http://dbpedia.org/resource/Category:Systems_ecology
336|Ecosystem|http://dbpedia.org/resource/Category:Ecosystems
337|Ecosystem|http://dbpedia.org/resource/Category:Symbiosis
338|Ecosystem|http://dbpedia.org/resource/Category:Ecology
339|Ecosystem|http://dbpedia.org/resource/Category:Biological_systems
340|Lizard|http://dbpedia.org/resource/Category:Lizards
341|Lizard|http://dbpedia.org/resource/Category:Extant_Hettangian_first_appearances
342|Lizard|http://dbpedia.org/resource/Category:Paraphyletic_groups
343|Lizard|http://dbpedia.org/resource/Category:Obsolete_vertebrate_taxa
344|Metabolism|http://dbpedia.org/resource/Category:Metabolism
345|Metabolism|http://dbpedia.org/resource/Category:Underwater_diving_physiology
346|Owl|http://dbpedia.org/resource/Category:Owls
347|Owl|http://dbpedia.org/resource/Category:Extant_Paleocene_first_appearances
348|Owl_butterfly|http://dbpedia.org/resource/Category:Caligo
349|Owl_butterfly|http://dbpedia.org/resource/Category:Nymphalidae_of_South_America
350|Owl_butterfly|http://dbpedia.org/resource/Category:Taxa_named_by_Jacob_Hübner
351|Penicillin|http://dbpedia.org/resource/Category:Penicillins
352|Penicillin|http://dbpedia.org/resource/Category:Science_and_technology_during_World_War_II
353|Penicillin|http://dbpedia.org/resource/Category:1928_in_biology
354|Penicillin|http://dbpedia.org/resource/Category:GABAA_receptor_negative_allosteric_modulators
355|Penicillin|http://dbpedia.org/resource/Category:Microbiology
356|Penicillin|http://dbpedia.org/resource/Category:Pfizer_brands
357|Penicillin|http://dbpedia.org/resource/Category:Hepatotoxins
358|Penicillin|http://dbpedia.org/resource/Category:Secondary_metabolites
359|Penicillin|http://dbpedia.org/resource/Category:Penicillium
360|Penicillin|http://dbpedia.org/resource/Category:Scottish_inventions
361|Penicillin|http://dbpedia.org/resource/Category:Eli_Lilly_and_Company_brands
362|Predation|http://dbpedia.org/resource/Category:Biological_pest_control
363|Predation|http://dbpedia.org/resource/Category:Predation
364|Predation|http://dbpedia.org/resource/Category:Ecology
365|Protein|http://dbpedia.org/resource/Category:Proteins
366|Protein|http://dbpedia.org/resource/Category:Proteomics
367|Protein|http://dbpedia.org/resource/Category:Molecular_biology
368|Reproduction|http://dbpedia.org/resource/Category:Reproduction
369|Reproduction|http://dbpedia.org/resource/Category:Fertility
370|Thymine|http://dbpedia.org/resource/Category:Nucleobases
371|Thymine|http://dbpedia.org/resource/Category:Pyrimidinediones
372|Adenine|http://dbpedia.org/resource/Category:Nucleobases
373|Adenine|http://dbpedia.org/resource/Category:Purines
374|Adenine|http://dbpedia.org/resource/Category:Vitamins
375|Amino_acid|http://dbpedia.org/resource/Category:Amino_acids
376|Amino_acid|http://dbpedia.org/resource/Category:Nitrogen_cycle
377|Amino_acid|http://dbpedia.org/resource/Category:Zwitterions
378|Base_pair|http://dbpedia.org/resource/Category:Molecular_genetics
379|Base_pair|http://dbpedia.org/resource/Category:Nucleobases
380|Base_pair|http://dbpedia.org/resource/Category:Nucleic_acids
381|Chromosome|http://dbpedia.org/resource/Category:Cytogenetics
382|Chromosome|http://dbpedia.org/resource/Category:Chromosomes
383|Chromosome|http://dbpedia.org/resource/Category:Nuclear_substructures
384|Cytosine|http://dbpedia.org/resource/Category:Amines
385|Cytosine|http://dbpedia.org/resource/Category:Nucleobases
386|Cytosine|http://dbpedia.org/resource/Category:Pyrimidones
387|Guanine|http://dbpedia.org/resource/Category:Cosmetics_chemicals
388|Guanine|http://dbpedia.org/resource/Category:Nucleobases
389|Guanine|http://dbpedia.org/resource/Category:Purines
390|Guanine|http://dbpedia.org/resource/Category:Organic_minerals
391|Human_genome|http://dbpedia.org/resource/Category:Genetic_mapping
392|Human_genome|http://dbpedia.org/resource/Category:Genomics
393|Human_genome|http://dbpedia.org/resource/Category:Chromosomes_(human)
394|Human_genome|http://dbpedia.org/resource/Category:Human_genetics
395|Human_genome|http://dbpedia.org/resource/Category:Human_evolution
396|Insulin|http://dbpedia.org/resource/Category:Insulin-like_growth_factor_receptor_agonists
397|Insulin|http://dbpedia.org/resource/Category:World_Anti-Doping_Agency_prohibited_substances
398|Insulin|http://dbpedia.org/resource/Category:Recombinant_proteins
399|Insulin|http://dbpedia.org/resource/Category:Pancreatic_hormones
400|Insulin|http://dbpedia.org/resource/Category:Human_hormones
401|Insulin|http://dbpedia.org/resource/Category:Hormones_of_glucose_metabolism
402|Insulin|http://dbpedia.org/resource/Category:Genes_on_human_chromosome_11
403|Insulin|http://dbpedia.org/resource/Category:Peptide_hormones
404|Insulin|http://dbpedia.org/resource/Category:Tumor_markers
405|Insulin|http://dbpedia.org/resource/Category:Animal_products
406|Insulin|http://dbpedia.org/resource/Category:Insulin_therapies
407|Insulin|http://dbpedia.org/resource/Category:Insulin_receptor_agonists
408|Messenger_RNA|http://dbpedia.org/resource/Category:Molecular_genetics
409|Messenger_RNA|http://dbpedia.org/resource/Category:Gene_expression
410|Messenger_RNA|http://dbpedia.org/resource/Category:Protein_biosynthesis
411|Messenger_RNA|http://dbpedia.org/resource/Category:RNA
412|Messenger_RNA|http://dbpedia.org/resource/Category:Life_sciences_industry
413|Messenger_RNA|http://dbpedia.org/resource/Category:RNA_splicing
414|Messenger_RNA|http://dbpedia.org/resource/Category:Spliceosome
415|RNA|http://dbpedia.org/resource/Category:Biotechnology
416|RNA|http://dbpedia.org/resource/Category:Molecular_biology
417|RNA|http://dbpedia.org/resource/Category:RNA
418|RNA|http://dbpedia.org/resource/Category:RNA_splicing
419|RNA|http://dbpedia.org/resource/Category:Nucleic_acids
420|Ribosome|http://dbpedia.org/resource/Category:Ribozymes
421|Ribosome|http://dbpedia.org/resource/Category:Ribosome
422|Ribosome|http://dbpedia.org/resource/Category:Protein_biosynthesis
423|Transfer_RNA|http://dbpedia.org/resource/Category:Articles_containing_video_clips
