|Concept|Class
1993|Billings,_Montana|http://dbpedia.org/ontology/City
1994|Billings,_Montana|http://dbpedia.org/ontology/Settlement
1995|Diameter|http://www.w3.org/2002/07/owl#Thing
1996|Ferris_wheel|http://www.w3.org/2002/07/owl#Thing
1997|Hour|http://www.w3.org/2002/07/owl#Thing
1998|Hour|http://dbpedia.org/ontology/Organisation
1999|Montana|http://www.w3.org/2002/07/owl#Thing
2000|Montana|http://dbpedia.org/ontology/Place
2001|Montana|http://dbpedia.org/ontology/Location
2002|Montana|http://schema.org/AdministrativeArea
2003|Montana|http://schema.org/Place
2004|Montana|http://dbpedia.org/ontology/Region
2005|Montana|http://dbpedia.org/ontology/PopulatedPlace
2006|Montana|http://www.w3.org/2003/01/geo/wgs84_pos#SpatialThing
2007|Montana|http://dbpedia.org/ontology/AdministrativeRegion
2008|Montana|http://dbpedia.org/ontology/Settlement
2009|Revolutions_per_minute|http://dbpedia.org/ontology/Software
2010|Inverse_trigonometric_functions|http://www.w3.org/2002/07/owl#Thing
2011|Inverse_trigonometric_functions|http://dbpedia.org/ontology/Software
2012|Polar_coordinate_system|http://www.w3.org/2002/07/owl#Thing
2013|Polar_coordinate_system|http://dbpedia.org/ontology/AnatomicalStructure
2014|Cognition|http://www.w3.org/2002/07/owl#Thing
2015|Exception_handling|http://www.w3.org/2002/07/owl#Thing
2016|Exception_handling|http://dbpedia.org/ontology/Election
2017|Proposition|http://www.w3.org/2002/07/owl#Thing
2018|Arc_length|http://www.w3.org/2002/07/owl#Thing
2019|Circumference|http://www.w3.org/2002/07/owl#Thing
2020|Circumference|http://dbpedia.org/ontology/Agent
2021|Tau|http://www.w3.org/2002/07/owl#Thing
2022|Tau|http://dbpedia.org/ontology/RadioStation
2023|Ancient_Greece|http://www.w3.org/2002/07/owl#Thing
2024|Ancient_Greece|http://dbpedia.org/ontology/Country
2025|Arithmetic_progression|http://www.w3.org/2002/07/owl#Thing
2026|Engineering|http://www.w3.org/2002/07/owl#Thing
2027|Engineering|http://dbpedia.org/ontology/Software
2028|Engineering|http://dbpedia.org/ontology/PersonFunction
2029|India|http://www.w3.org/2002/07/owl#Thing
2030|India|http://dbpedia.org/ontology/Place
2031|India|http://dbpedia.org/ontology/Location
2032|India|http://schema.org/Place
2033|India|http://schema.org/Country
2034|India|http://dbpedia.org/ontology/PopulatedPlace
2035|India|http://www.w3.org/2003/01/geo/wgs84_pos#SpatialThing
2036|India|http://dbpedia.org/ontology/MusicalArtist
2037|India|http://dbpedia.org/ontology/Country
2038|Indian_Institutes_of_Technology|http://www.w3.org/2002/07/owl#Thing
2039|Indian_Institutes_of_Technology|http://schema.org/CollegeOrUniversity
2040|Indian_Institutes_of_Technology|http://schema.org/EducationalOrganization
2041|Indian_Institutes_of_Technology|http://schema.org/Organization
2042|Indian_Institutes_of_Technology|http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#Agent
2043|Indian_Institutes_of_Technology|http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#SocialPerson
2044|Indian_Institutes_of_Technology|http://dbpedia.org/ontology/Agent
2045|Indian_Institutes_of_Technology|http://dbpedia.org/ontology/EducationalInstitution
2046|Indian_Institutes_of_Technology|http://dbpedia.org/ontology/Organisation
2047|Indian_Institutes_of_Technology|http://dbpedia.org/ontology/University
2048|Bottom_quark|http://www.w3.org/2002/07/owl#Thing
2049|Counting|http://www.w3.org/2002/07/owl#Thing
2050|Counting|http://dbpedia.org/ontology/MilitaryConflict
2051|Irreligion|http://www.w3.org/2002/07/owl#Thing
2052|Irreligion|http://dbpedia.org/ontology/Disease
2053|Metric_prefix|http://www.w3.org/2002/07/owl#Thing
2054|Question|http://www.w3.org/2002/07/owl#Thing
2055|Question|http://dbpedia.org/ontology/Organisation
2056|Top_quark|http://www.w3.org/2002/07/owl#Thing
2057|Area|http://www.w3.org/2002/07/owl#Thing
2058|Height|http://www.w3.org/2002/07/owl#Thing
2059|Height|http://dbpedia.org/ontology/Software
2060|Isosceles_triangle|http://dbpedia.org/ontology/Place
2061|Midfielder|http://dbpedia.org/ontology/RugbyPlayer
2062|Hexagon|http://dbpedia.org/ontology/Software
2063|Modular_arithmetic|http://www.w3.org/2002/07/owl#Thing
2064|Central_tendency|http://dbpedia.org/ontology/Company
2065|Descriptive_statistics|http://www.w3.org/2002/07/owl#Thing
2066|Descriptive_statistics|http://dbpedia.org/ontology/Sport
2067|I_know_it_when_I_see_it|http://dbpedia.org/ontology/Organisation
2068|Measurement|http://www.w3.org/2002/07/owl#Thing
2069|Mode_(statistics)|http://www.w3.org/2002/07/owl#Thing
2070|Mode_(statistics)|http://dbpedia.org/ontology/Company
2071|Observational_error|http://dbpedia.org/ontology/Disease
2072|Outlier|http://www.w3.org/2002/07/owl#Thing
2073|Outlier|http://dbpedia.org/ontology/Place
2074|Perception|http://www.w3.org/2002/07/owl#Thing
2075|Perception|http://dbpedia.org/ontology/Organisation
2076|Perception|http://dbpedia.org/ontology/RecordLabel
2077|Statistical_inference|http://www.w3.org/2002/07/owl#Thing
2078|Statistical_inference|http://dbpedia.org/ontology/Election
2079|Greek_alphabet|http://www.w3.org/2002/07/owl#Thing
2080|Greek_alphabet|http://dbpedia.org/ontology/Language
2081|Sample_mean_and_covariance|http://www.w3.org/2002/07/owl#Thing
2082|Sample_mean_and_covariance|http://dbpedia.org/ontology/FootballLeagueSeason
2083|Sampling_(music)|http://www.w3.org/2002/07/owl#Thing
2084|Sampling_(music)|http://dbpedia.org/ontology/Band
2085|Sampling_(music)|http://dbpedia.org/ontology/MusicGenre
2086|Sampling_(statistics)|http://www.w3.org/2002/07/owl#Thing
2087|Variance|http://www.w3.org/2002/07/owl#Thing
2088|Bias_of_an_estimator|http://www.w3.org/2002/07/owl#Thing
2089|Bias_of_an_estimator|http://dbpedia.org/ontology/Disease
2090|Computer_program|http://www.w3.org/2002/07/owl#Thing
2091|Computer_program|http://dbpedia.org/ontology/Book
2092|Estimation_theory|http://www.w3.org/2002/07/owl#Thing
2093|Estimation_theory|http://dbpedia.org/ontology/Organisation
2094|Random_variable|http://www.w3.org/2002/07/owl#Thing
2095|Noun|http://www.w3.org/2002/07/owl#Thing
2096|Noun|http://dbpedia.org/ontology/Food
2097|Unit_of_measurement|http://www.w3.org/2002/07/owl#Thing
2098|Chinese_units_of_measurement|http://www.w3.org/2002/07/owl#Thing
2099|Chinese_units_of_measurement|http://dbpedia.org/ontology/MilitaryUnit
2100|Run_(cricket)|http://dbpedia.org/ontology/Organisation
2101|Run_out|http://www.w3.org/2002/07/owl#Thing
2102|Run_out|http://dbpedia.org/ontology/Software
2103|Bell|http://www.w3.org/2002/07/owl#Thing
2104|Bell|http://dbpedia.org/ontology/Agent
2105|Continuous_uniform_distribution|http://www.w3.org/2002/07/owl#Thing
2106|Dice|http://www.w3.org/2002/07/owl#Thing
2107|Dice|http://dbpedia.org/ontology/Planet
2108|Dice|http://dbpedia.org/ontology/MusicGenre
2109|Graph_of_a_function|http://dbpedia.org/ontology/Book
2110|Graph_of_a_function|http://dbpedia.org/ontology/MusicGenre
2111|Probability_density_function|http://www.w3.org/2002/07/owl#Thing
2112|Probability_density_function|http://dbpedia.org/ontology/Disease
2113|Probability_distribution|http://www.w3.org/2002/07/owl#Thing
2114|Telephone_call|http://www.w3.org/2002/07/owl#Thing
2115|Telephone_call|http://dbpedia.org/ontology/Road
2116|Binomial_coefficient|http://www.w3.org/2002/07/owl#Thing
2117|Binomial_theorem|http://www.w3.org/2002/07/owl#Thing
2118|Drawing|http://www.w3.org/2002/07/owl#Thing
2119|Drawing|http://dbpedia.org/ontology/MusicGenre
2120|Mood_(psychology)|http://www.w3.org/2002/07/owl#Thing
2121|Mood_(psychology)|http://dbpedia.org/ontology/PopulatedPlace
2122|Scenario|http://dbpedia.org/ontology/Artwork
2123|Scenario|http://dbpedia.org/ontology/MusicGenre
2124|Binomial_distribution|http://www.w3.org/2002/07/owl#Thing
2125|Creativity|http://www.w3.org/2002/07/owl#Thing
2126|Creativity|http://dbpedia.org/ontology/Disease
2127|Creativity|http://dbpedia.org/ontology/MusicGenre
2128|Estonian_language|http://www.w3.org/2002/07/owl#Thing
2129|Estonian_language|http://dbpedia.org/ontology/Language
2130|Estonian_language|http://schema.org/Language
2131|Et_cetera|http://dbpedia.org/ontology/Organisation
2132|Fasting|http://www.w3.org/2002/07/owl#Thing
2133|Shot_(filmmaking)|http://www.w3.org/2002/07/owl#Thing
2134|Shot_(filmmaking)|http://dbpedia.org/ontology/TelevisionShow
2135|Microsoft_Excel|http://www.w3.org/2002/07/owl#Thing
2136|Microsoft_Excel|http://dbpedia.org/ontology/Software
2137|Microsoft_Excel|http://schema.org/CreativeWork
2138|Microsoft_Excel|http://dbpedia.org/ontology/Work
2139|Microsoft_Paint|http://www.w3.org/2002/07/owl#Thing
2140|Microsoft_Paint|http://dbpedia.org/ontology/Software
2141|Microsoft_Paint|http://schema.org/CreativeWork
2142|Microsoft_Paint|http://dbpedia.org/ontology/Work
2143|Series_(mathematics)|http://www.w3.org/2002/07/owl#Thing
2144|String_(computer_science)|http://www.w3.org/2002/07/owl#Thing
2145|Analogy|http://www.w3.org/2002/07/owl#Thing
2146|Analogy|http://dbpedia.org/ontology/Election
2147|Poisson_distribution|http://www.w3.org/2002/07/owl#Thing
2148|Car|http://www.w3.org/2002/07/owl#Thing
2149|Compound_interest|http://www.w3.org/2002/07/owl#Thing
2150|Compound_interest|http://dbpedia.org/ontology/Magazine
2151|Graphing_calculator|http://www.w3.org/2002/07/owl#Thing
2152|Graphing_calculator|http://dbpedia.org/ontology/Person
2153|Graphing_calculator|http://dbpedia.org/ontology/MusicGenre
2154|Interest|http://www.w3.org/2002/07/owl#Thing
2155|Interest|http://dbpedia.org/ontology/Album
2156|Traffic_engineering_(transportation)|http://www.w3.org/2002/07/owl#Thing
2157|Traffic_engineering_(transportation)|http://dbpedia.org/ontology/Organisation
2158|Traffic_engineering_(transportation)|http://dbpedia.org/ontology/MusicGenre
2159|Law_of_large_numbers|http://www.w3.org/2002/07/owl#Thing
2160|Probability_theory|http://www.w3.org/2002/07/owl#Thing
2161|Probability_theory|http://dbpedia.org/ontology/Organisation
2162|Limit_of_a_sequence|http://www.w3.org/2002/07/owl#Thing
2163|Limited_overs_cricket|http://www.w3.org/2002/07/owl#Thing
2164|Limited_overs_cricket|http://dbpedia.org/ontology/Work
2165|Spreadsheet|http://dbpedia.org/ontology/Software
2166|Spreadsheet|http://dbpedia.org/ontology/MusicGenre
2167|Central_limit_theorem|http://www.w3.org/2002/07/owl#Thing
2168|Standard_score|http://www.w3.org/2002/07/owl#Thing
2169|Belief|http://www.w3.org/2002/07/owl#Thing
2170|Belief|http://dbpedia.org/ontology/PopulatedPlace
2171|Chief_executive_officer|http://www.w3.org/2002/07/owl#Thing
2172|Chief_executive_officer|http://dbpedia.org/ontology/PersonFunction
2173|Emotion|http://www.w3.org/2002/07/owl#Thing
2174|Emotion|http://dbpedia.org/ontology/MusicGenre
2175|Freedom_of_speech|http://www.w3.org/2002/07/owl#Thing
2176|Freedom_of_speech|http://dbpedia.org/ontology/River
2177|Freedom_of_speech|http://dbpedia.org/ontology/PersonFunction
2178|Jargon|http://www.w3.org/2002/07/owl#Thing
2179|Jargon|http://dbpedia.org/ontology/Language
2180|Left-wing_politics|http://www.w3.org/2002/07/owl#Thing
2181|Left-wing_politics|http://dbpedia.org/ontology/Country
2182|Multimodal_distribution|http://dbpedia.org/ontology/Software
2183|Secondary_education|http://www.w3.org/2002/07/owl#Thing
2184|Secondary_education|http://dbpedia.org/ontology/PersonFunction
2185|Skewness|http://dbpedia.org/ontology/Software
2186|Kilogram|http://www.w3.org/2002/07/owl#Thing
2187|Kilogram|http://dbpedia.org/ontology/Organisation
2188|Education|http://www.w3.org/2002/07/owl#Thing
2189|Education|http://dbpedia.org/ontology/Election
2190|Education|http://dbpedia.org/ontology/MusicGenre
2191|Sample_size_determination|http://dbpedia.org/ontology/Band
2192|Sample_size_determination|http://dbpedia.org/ontology/MusicGenre
2193|Curve_fitting|http://www.w3.org/2002/07/owl#Thing
2194|Curve_fitting|http://dbpedia.org/ontology/Election
2195|Curve_fitting|http://dbpedia.org/ontology/MusicGenre
2196|Kurtosis|http://dbpedia.org/ontology/Software
2197|Odds|http://www.w3.org/2002/07/owl#Thing
2198|Odds|http://dbpedia.org/ontology/Band
2199|Odds|http://dbpedia.org/ontology/Organisation
2200|Rigour|http://www.w3.org/2002/07/owl#Thing
2201|Sampling_distribution|http://dbpedia.org/ontology/Software
2202|Fighter_aircraft|http://www.w3.org/2002/07/owl#Thing
2203|Fighter_aircraft|http://dbpedia.org/ontology/Aircraft
2204|Internet|http://www.w3.org/2002/07/owl#Thing
2205|Internet|http://dbpedia.org/ontology/MusicGenre
2206|Numerical_digit|http://www.w3.org/2002/07/owl#Thing
2207|Numerical_digit|http://dbpedia.org/ontology/Place
2208|Weight_function|http://dbpedia.org/ontology/Device
2209|Confidence_interval|http://www.w3.org/2002/07/owl#Thing
2210|Estimator|http://dbpedia.org/ontology/Country
2211|Mu_(letter)|http://dbpedia.org/ontology/RadioStation
2212|P-value|http://www.w3.org/2002/07/owl#Thing
2213|P-value|http://dbpedia.org/ontology/Disease
2214|Null_hypothesis|http://www.w3.org/2002/07/owl#Thing
2215|Statistical_hypothesis_testing|http://www.w3.org/2002/07/owl#Thing
2216|Statistical_hypothesis_testing|http://dbpedia.org/ontology/Book
2217|T-statistic|http://www.w3.org/2002/07/owl#Thing
2218|Conditional_probability|http://www.w3.org/2002/07/owl#Thing
2219|Conditional_probability|http://dbpedia.org/ontology/Software
2220|Error|http://www.w3.org/2002/07/owl#Thing
2221|Error|http://dbpedia.org/ontology/MilitaryConflict
2222|Hypothesis|http://www.w3.org/2002/07/owl#Thing
2223|Hypothesis|http://dbpedia.org/ontology/Book
2224|Type_I_and_type_II_errors|http://www.w3.org/2002/07/owl#Thing
2225|Critical_theory|http://www.w3.org/2002/07/owl#Thing
2226|Critical_theory|http://dbpedia.org/ontology/School
2227|Critical_theory|http://dbpedia.org/ontology/MusicGenre
2228|Deviation_(statistics)|http://www.w3.org/2002/07/owl#Thing
2229|Deviation_(statistics)|http://dbpedia.org/ontology/Software
2230|Phylogenetic_tree|http://www.w3.org/2002/07/owl#Thing
2231|Phylogenetic_tree|http://dbpedia.org/ontology/Software
2232|Statistical_significance|http://www.w3.org/2002/07/owl#Thing
2233|Diet_(nutrition)|http://www.w3.org/2002/07/owl#Thing
2234|Diet_(nutrition)|http://dbpedia.org/ontology/PersonFunction
2235|Diet_(nutrition)|http://dbpedia.org/ontology/Settlement
2236|Population|http://www.w3.org/2002/07/owl#Thing
2237|Standard_normal_table|http://dbpedia.org/ontology/Work
2238|Weight_loss|http://www.w3.org/2002/07/owl#Thing
2239|Weight_loss|http://dbpedia.org/ontology/Disease
2240|Low-fat_diet|http://www.w3.org/2002/07/owl#Thing
2241|Obesity|http://www.w3.org/2002/07/owl#Thing
2242|Obesity|http://dbpedia.org/ontology/Disease
2243|Parameter|http://www.w3.org/2002/07/owl#Thing
2244|Parameter|http://dbpedia.org/ontology/Food
2245|Temperature|http://www.w3.org/2002/07/owl#Thing
2246|World_population|http://www.w3.org/2002/07/owl#Thing
2247|Algebraic_number_theory|http://www.w3.org/2002/07/owl#Thing
2248|Algebraic_number_theory|http://dbpedia.org/ontology/Organisation
2249|Climate_change_denial|http://www.w3.org/2002/07/owl#Thing
2250|Critical_thinking|http://www.w3.org/2002/07/owl#Thing
2251|Critical_thinking|http://dbpedia.org/ontology/Person
2252|Critical_thinking|http://dbpedia.org/ontology/MusicGenre
2253|Literature|http://www.w3.org/2002/07/owl#Thing
2254|Literature|http://dbpedia.org/ontology/MusicGenre
2255|Opinion|http://www.w3.org/2002/07/owl#Thing
2256|Opinion|http://dbpedia.org/ontology/MusicGenre
2257|Political_correctness|http://www.w3.org/2002/07/owl#Thing
2258|Referendum|http://www.w3.org/2002/07/owl#Thing
2259|Referendum|http://dbpedia.org/ontology/Election
2260|Metre|http://www.w3.org/2002/07/owl#Thing
2261|Metre|http://dbpedia.org/ontology/Organisation
2262|Punch_line|http://www.w3.org/2002/07/owl#Thing
2263|Linear_regression|http://www.w3.org/2002/07/owl#Thing
2264|Linear_regression|http://dbpedia.org/ontology/ProgrammingLanguage
2265|Coefficient_of_determination|http://www.w3.org/2002/07/owl#Thing
2266|Total_variation|http://www.w3.org/2002/07/owl#Thing
2267|Covariance|http://dbpedia.org/ontology/Software
2268|Degrees_of_freedom_(physics_and_chemistry)|http://www.w3.org/2002/07/owl#Thing
2269|Degrees_of_freedom_(physics_and_chemistry)|http://dbpedia.org/ontology/Software
2270|Contingency_table|http://dbpedia.org/ontology/Work
2271|Herbaceous_plant|http://www.w3.org/2002/07/owl#Thing
2272|Herbaceous_plant|http://dbpedia.org/ontology/Plant
2273|Information|http://www.w3.org/2002/07/owl#Thing
2274|Information|http://dbpedia.org/ontology/MusicGenre
2275|Placebo|http://www.w3.org/2002/07/owl#Thing
2276|Rule_of_thumb|http://dbpedia.org/ontology/Agent
2277|Analysis_of_variance|http://www.w3.org/2002/07/owl#Thing
2278|Analysis_of_variance|http://dbpedia.org/ontology/Book
2279|Calculus_of_variations|http://www.w3.org/2002/07/owl#Thing
2280|F-distribution|http://www.w3.org/2002/07/owl#Thing
2281|Binge-watching|http://www.w3.org/2002/07/owl#Thing
2282|Binge-watching|http://dbpedia.org/ontology/Company
2283|Boxing|http://www.w3.org/2002/07/owl#Thing
2284|Boxing|http://dbpedia.org/ontology/Person
2285|Boxing|http://dbpedia.org/ontology/PersonFunction
2286|Breakfast|http://www.w3.org/2002/07/owl#Thing
2287|Breakfast|http://dbpedia.org/ontology/Food
2288|Dinner|http://www.w3.org/2002/07/owl#Thing
2289|Eating|http://www.w3.org/2002/07/owl#Thing
2290|Health|http://www.w3.org/2002/07/owl#Thing
2291|Health|http://dbpedia.org/ontology/MusicGenre
2292|Hunger|http://www.w3.org/2002/07/owl#Thing
2293|Hunger|http://dbpedia.org/ontology/Disease
2294|Logical_consequence|http://www.w3.org/2002/07/owl#Thing
2295|Magic_(supernatural)|http://www.w3.org/2002/07/owl#Thing
2296|Photography|http://www.w3.org/2002/07/owl#Thing
2297|Photography|http://dbpedia.org/ontology/Work
2298|Photography|http://dbpedia.org/ontology/MusicGenre
2299|Reality|http://www.w3.org/2002/07/owl#Thing
2300|Reality|http://dbpedia.org/ontology/PopulatedPlace
2301|Reality|http://dbpedia.org/ontology/MusicGenre
2302|Scientific_literature|http://www.w3.org/2002/07/owl#Thing
2303|Scientific_literature|http://dbpedia.org/ontology/MusicGenre
2304|Sitcom|http://www.w3.org/2002/07/owl#Thing
2305|Sitcom|http://dbpedia.org/ontology/MusicGenre
2306|Skip_(curling)|http://dbpedia.org/ontology/Person
2307|Violence|http://www.w3.org/2002/07/owl#Thing
2308|Coin|http://www.w3.org/2002/07/owl#Thing
2309|Coin|http://dbpedia.org/ontology/Currency
2310|Coin|http://dbpedia.org/ontology/MusicalWork
2311|Coin_flipping|http://dbpedia.org/ontology/Company
2312|George_Washington|http://www.w3.org/2002/07/owl#Thing
2313|George_Washington|http://xmlns.com/foaf/0.1/Person
2314|George_Washington|http://dbpedia.org/ontology/Person
2315|George_Washington|http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#NaturalPerson
2316|George_Washington|http://dbpedia.org/ontology/Animal
2317|George_Washington|http://dbpedia.org/ontology/Eukaryote
2318|George_Washington|http://dbpedia.org/ontology/Species
2319|George_Washington|http://schema.org/Person
2320|George_Washington|http://www.w3.org/2003/01/geo/wgs84_pos#SpatialThing
2321|George_Washington|http://dbpedia.org/ontology/Politician
2322|George_Washington|http://dbpedia.org/ontology/OfficeHolder
2323|Mutual_exclusivity|http://www.w3.org/2002/07/owl#Thing
2324|Card_game|http://www.w3.org/2002/07/owl#Thing
2325|Card_game|http://dbpedia.org/ontology/MusicGenre
2326|Diamond|http://www.w3.org/2002/07/owl#Thing
2327|Diamond|http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#ChemicalObject
2328|Diamond|http://dbpedia.org/ontology/ChemicalSubstance
2329|Diamond|http://dbpedia.org/ontology/Mineral
2330|Diamond|http://dbpedia.org/ontology/PersonFunction
2331|Jack_(playing_card)|http://dbpedia.org/ontology/Company
2332|Jack_(playing_card)|http://dbpedia.org/ontology/PersonFunction
2333|Joker_(playing_card)|http://dbpedia.org/ontology/Company
2334|Playing_card|http://www.w3.org/2002/07/owl#Thing
2335|Playing_card|http://dbpedia.org/ontology/MusicalWork
2336|Playing_card|http://dbpedia.org/ontology/MusicGenre
2337|Venn_diagram|http://www.w3.org/2002/07/owl#Thing
2338|Venn_diagram|http://dbpedia.org/ontology/Software
2339|Sphere|http://www.w3.org/2002/07/owl#Thing
2340|Sphere|http://dbpedia.org/ontology/Bone
2341|Marble|http://www.w3.org/2002/07/owl#Thing
2342|Marble|http://dbpedia.org/ontology/Band
2343|Fallacy|http://www.w3.org/2002/07/owl#Thing
2344|Frequentist_probability|http://dbpedia.org/ontology/Work
2345|Head_of_state|http://www.w3.org/2002/07/owl#Thing
2346|Head_of_state|http://dbpedia.org/ontology/PersonFunction
2347|Head_of_state|http://dbpedia.org/ontology/RugbyPlayer
2348|Cricket_(insect)|http://www.w3.org/2002/07/owl#Thing
2349|Cricket_(insect)|http://dbpedia.org/ontology/Insect
2350|Electric_light|http://www.w3.org/2002/07/owl#Thing
2351|Electric_light|http://dbpedia.org/ontology/Device
2352|Forgery|http://www.w3.org/2002/07/owl#Thing
2353|Forgery|http://dbpedia.org/ontology/Election
2354|Forgery|http://dbpedia.org/ontology/PersonFunction
2355|Switch|http://www.w3.org/2002/07/owl#Thing
2356|Switch|http://dbpedia.org/ontology/MilitaryUnit
2357|Unison|http://dbpedia.org/ontology/RecordLabel
2358|Set_theory|http://www.w3.org/2002/07/owl#Thing
2359|Set_theory|http://dbpedia.org/ontology/Organisation
2360|Free_throw|http://www.w3.org/2002/07/owl#Thing
2361|Free_throw|http://dbpedia.org/ontology/MilitaryConflict
2362|Microsoft_Windows|http://www.w3.org/2002/07/owl#Thing
2363|Microsoft_Windows|http://dbpedia.org/ontology/Software
2364|Microsoft_Windows|http://schema.org/CreativeWork
2365|Microsoft_Windows|http://dbpedia.org/ontology/Work
2366|National_Basketball_Association|http://www.w3.org/2002/07/owl#Thing
2367|National_Basketball_Association|http://schema.org/Organization
2368|National_Basketball_Association|http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#Agent
2369|National_Basketball_Association|http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#SocialPerson
2370|National_Basketball_Association|http://dbpedia.org/ontology/Agent
2371|National_Basketball_Association|http://dbpedia.org/ontology/Organisation
2372|National_Basketball_Association|http://dbpedia.org/ontology/SoccerLeague
2373|National_Basketball_Association|http://dbpedia.org/ontology/SportsLeague
2374|National_Basketball_Association|http://dbpedia.org/ontology/BasketballLeague
2375|TiVo|http://www.w3.org/2002/07/owl#Thing
2376|TiVo|http://dbpedia.org/ontology/Person
2377|TiVo|http://dbpedia.org/ontology/Device
2378|TiVo|http://dbpedia.org/ontology/InformationAppliance
2379|Decision_theory|http://www.w3.org/2002/07/owl#Thing
2380|Decision_tree|http://www.w3.org/2002/07/owl#Thing
2381|Decision_tree|http://dbpedia.org/ontology/Software
2382|Scientific_method|http://www.w3.org/2002/07/owl#Thing
2383|Scientific_method|http://dbpedia.org/ontology/Organisation
2384|Operations_research|http://www.w3.org/2002/07/owl#Thing
2385|Operations_research|http://dbpedia.org/ontology/Sport
2386|Order_of_operations|http://www.w3.org/2002/07/owl#Thing
2387|Order_of_operations|http://dbpedia.org/ontology/Book
2388|Basket|http://www.w3.org/2002/07/owl#Thing
2389|Basket|http://dbpedia.org/ontology/Company
2390|Theorem|http://www.w3.org/2002/07/owl#Thing
2391|Theory|http://www.w3.org/2002/07/owl#Thing
2392|Theory|http://dbpedia.org/ontology/MusicGenre
2393|Probability_space|http://www.w3.org/2002/07/owl#Thing
2394|Break-even|http://dbpedia.org/ontology/Place
2395|Insurance|http://www.w3.org/2002/07/owl#Thing
2396|Insurance|http://dbpedia.org/ontology/Software
2397|Insurance|http://dbpedia.org/ontology/PersonFunction
2398|Life_insurance|http://www.w3.org/2002/07/owl#Thing
2399|Life_insurance|http://dbpedia.org/ontology/Company
2400|Life_insurance|http://dbpedia.org/ontology/PersonFunction
2401|Mortgage_loan|http://www.w3.org/2002/07/owl#Thing
2402|Term_life_insurance|http://www.w3.org/2002/07/owl#Thing
2403|Term_life_insurance|http://dbpedia.org/ontology/Company
2404|Ans,_Belgium|http://www.w3.org/2002/07/owl#Thing
2405|Ans,_Belgium|http://dbpedia.org/ontology/Place
2406|Ans,_Belgium|http://dbpedia.org/ontology/Location
2407|Ans,_Belgium|http://schema.org/Place
2408|Ans,_Belgium|http://dbpedia.org/ontology/PopulatedPlace
2409|Ans,_Belgium|http://www.w3.org/2003/01/geo/wgs84_pos#SpatialThing
2410|Ans,_Belgium|http://dbpedia.org/ontology/Settlement
2411|Golf|http://www.w3.org/2002/07/owl#Thing
2412|Golf|http://dbpedia.org/ontology/Activity
2413|Golf|http://dbpedia.org/ontology/Sport
2414|Golf|http://www.ontologydesignpatterns.org/ont/d0.owl#Activity
2415|Golf|http://dbpedia.org/ontology/SoccerClub
2416|Lightning|http://www.w3.org/2002/07/owl#Thing
2417|Mega_Millions|http://www.w3.org/2002/07/owl#Thing
2418|Mega_Millions|http://dbpedia.org/ontology/VideoGame
2419|LeBron_James|http://www.w3.org/2002/07/owl#Thing
2420|LeBron_James|http://xmlns.com/foaf/0.1/Person
2421|LeBron_James|http://dbpedia.org/ontology/Person
2422|LeBron_James|http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#NaturalPerson
2423|LeBron_James|http://dbpedia.org/ontology/Animal
2424|LeBron_James|http://dbpedia.org/ontology/Athlete
2425|LeBron_James|http://dbpedia.org/ontology/BasketballPlayer
2426|LeBron_James|http://dbpedia.org/ontology/Eukaryote
2427|LeBron_James|http://dbpedia.org/ontology/Species
2428|LeBron_James|http://schema.org/Person
2429|The_New_York_Times|http://www.w3.org/2002/07/owl#Thing
2430|The_New_York_Times|http://schema.org/CreativeWork
2431|The_New_York_Times|http://dbpedia.org/ontology/PeriodicalLiterature
2432|The_New_York_Times|http://dbpedia.org/ontology/Work
2433|The_New_York_Times|http://dbpedia.org/ontology/Newspaper
2434|The_New_York_Times|http://dbpedia.org/ontology/PersonFunction
2435|The_New_York_Times|http://dbpedia.org/ontology/WrittenWork
2436|The_New_York_Times|http://vocab.org/frbr/core#Work
2437|Three-point_field_goal|http://dbpedia.org/ontology/RugbyPlayer
2438|Twitter|http://www.w3.org/2002/07/owl#Thing
2439|Twitter|http://dbpedia.org/ontology/Company
2440|Twitter|http://schema.org/CreativeWork
2441|Twitter|http://schema.org/WebSite
2442|Twitter|http://dbpedia.org/ontology/Work
2443|Twitter|http://dbpedia.org/ontology/Organisation
2444|Twitter|http://dbpedia.org/ontology/Website
2445|TI-85|http://www.w3.org/2002/07/owl#Thing
2446|TI-85|http://dbpedia.org/ontology/Person
2447|Cursive|http://www.w3.org/2002/07/owl#Thing
2448|Limit_of_a_function|http://www.w3.org/2002/07/owl#Thing
2449|Asymptote|http://www.w3.org/2002/07/owl#Thing
2450|Metaphysics|http://www.w3.org/2002/07/owl#Thing
2451|Metaphysics|http://dbpedia.org/ontology/Organisation
2452|Metaphysics|http://dbpedia.org/ontology/MusicGenre
2453|Computer_memory|http://www.w3.org/2002/07/owl#Thing
2454|Continuous_function|http://www.w3.org/2002/07/owl#Thing
2455|Division_by_zero|http://www.w3.org/2002/07/owl#Thing
