Epochs|Learning rate|Layers|Channels|Validation AUC|Validation Precision|Validation Accuracy|Validation F1|Test AUC|Test Precision|Test Accuracy|Test F1|Loss|Duration
200|0.1|4|64|0.46769686509148967|0.5087719298245614|0.5163584637268848|0.4051165649973992|0.4885412851647784|0.5038343558282209|0.5071123755334281|0.39691947748099043|5907008.721363366|63.67711305618286
50|0.1|6|64|0.4006665196303588|0.5092449922958397|0.5170697012802276|0.4117158436811187|0.4162105505970146|0.5023400936037441|0.5042674253200569|0.4030305891526229|445270562.4261497|25.15865135192871
100|0.1|6|64|0.5497127733408336|0.5632352941176471|0.5611664295874822|0.561048966582621|0.5405486342822571|0.5501432664756447|0.5497866287339972|0.5497809350514542|11991064.205481827|50.742281913757324
150|0.1|6|64|0.4205589133342371|0.46718480138169255|0.44594594594594594|0.3811350477536867|0.41204834391927303|0.4670094258783205|0.44523470839260315|0.3774311114138765|2117223812.4101136|75.67716407775879
200|0.1|6|64|0.4344153991529899|0.4625322997416021|0.43812233285917496|0.3714234620886981|0.4519262093567701|0.46153846153846156|0.4366998577524893|0.37113038763892653|5441128.262433052|99.64649987220764
50|0.001|1|128|0.42768747635109844|0.45844044558697516|0.4310099573257468|0.3614678065783349|0.4513434599531777|0.4583333333333333|0.43029871977240397|0.35759425979133047|3.112238643368471|4.894046068191528
100|0.001|1|128|0.43374766546137367|0.4511819116135663|0.43243243243243246|0.4107007798581465|0.44804930707453733|0.463|0.4473684210526316|0.4215575653636214|2.768466057441472|9.87857460975647
150|0.001|1|128|0.42684370377714687|0.45303326810176126|0.4317211948790896|0.4008804981134088|0.44093086123482167|0.45901639344262296|0.4395448079658606|0.4060259049579688|2.851085832918635|15.100258350372314
200|0.001|1|128|0.44075482235248653|0.45660377358490567|0.4345661450924609|0.39559973115416075|0.45657808740836364|0.458137347130762|0.4366998577524893|0.39717935336903354|2.790280921528108|20.162525415420532
50|0.001|2|128|0.43138429288013774|0.46029035012809566|0.43385490753911804|0.36331302778681684|0.4548197220204408|0.4583333333333333|0.43029871977240397|0.35759425979133047|2.645730400501904|11.311696767807007
100|0.001|2|128|0.4331224239137693|0.46029035012809566|0.43385490753911804|0.36331302778681684|0.4533972469137551|0.4583333333333333|0.43029871977240397|0.35759425979133047|2.64574252925285|22.617741584777832
150|0.001|2|128|0.4288003658371256|0.46029035012809566|0.43385490753911804|0.36331302778681684|0.44900234516166243|0.45879354290569246|0.4310099573257468|0.3580494931969683|2.852924519738746|33.89358162879944
200|0.001|2|128|0.43470272698392787|0.4598290598290598|0.43314366998577525|0.3628520759381537|0.4651048443067609|0.45879354290569246|0.4310099573257468|0.3580494931969683|2.7887337455045618|45.56772708892822
50|0.001|4|128|0.4145786499234129|0.46029035012809566|0.43385490753911804|0.36331302778681684|0.4333186971503959|0.45826235093696766|0.43029871977240397|0.3582853512403169|2.6445214760036464|32.268837690353394
100|0.001|4|128|0.4251440180166691|0.46029035012809566|0.43385490753911804|0.36331302778681684|0.4456596298327226|0.45879354290569246|0.4310099573257468|0.3580494931969683|2.677465440031707|66.71614384651184
150|0.001|4|128|0.4213723343767515|0.46029035012809566|0.43385490753911804|0.36331302778681684|0.44557464554469867|0.45879354290569246|0.4310099573257468|0.3580494931969683|2.914260925497615|90.84770011901855
200|0.001|4|128|0.4325922838313345|0.46029035012809566|0.43385490753911804|0.36331302778681684|0.45060895289239977|0.45879354290569246|0.4310099573257468|0.3580494931969683|2.477981507597402|116.9137008190155
50|0.001|6|128|0.44471063861645577|0.5054347826086957|0.5099573257467994|0.40736113974517485|0.4581745779619554|0.4988198269079465|0.49786628733997157|0.3999342285027554|2.453564603694531|47.76002025604248
100|0.001|6|128|0.4399899637602715|0.4653130287648054|0.441678520625889|0.36836834258996964|0.45817457796195543|0.46199324324324326|0.4359886201991465|0.3612294647588765|2.6397449887098787|91.46505165100098
150|0.001|6|128|0.4431444995943012|0.46075085324232085|0.4345661450924609|0.3637737459978655|0.45953837344119597|0.45879354290569246|0.4310099573257468|0.3580494931969683|2.3304162665676813|135.51806020736694
200|0.001|6|128|0.44552608309439934|0.46029035012809566|0.43385490753911804|0.36331302778681684|0.4570030088484831|0.4583333333333333|0.43029871977240397|0.35759425979133047|2.585132206082786|185.53595662117004
50|0.01|1|128|0.4234089221361813|0.5021834061135371|0.5042674253200569|0.358060258287234|0.42510759617894456|0.5010989010989011|0.5021337126600285|0.3603242445040661|1.3539982891962836|5.066712379455566
100|0.01|1|128|0.45381002774129975|0.22429906542056074|0.45803698435277385|0.33931993931993937|0.4371490604177585|0.3870967741935484|0.4850640113798009|0.3656626385897743|0.8843161091035654|9.989974021911621
150|0.01|1|128|0.4223617943016011|0.4996309963099631|0.4992887624466572|0.3621166541645078|0.42837746783243524|0.5011219147344802|0.5021337126600285|0.3750634969013512|1.8643682128743073|15.227012395858765
200|0.01|1|128|0.46241974549229176|0.5036818851251841|0.5071123755334281|0.3704929090179615|0.45065751534269916|0.5014771048744461|0.5028449502133713|0.3671784602407544|2.0838307509999012|20.12664771080017
50|0.01|2|128|0.5058487401079301|0.46029035012809566|0.43385490753911804|0.36331302778681684|0.5110752738213995|0.4583333333333333|0.43029871977240397|0.35759425979133047|0.7844533147290349|11.405107498168945
100|0.01|2|128|0.49360290889077296|0.4796010879419764|0.46799431009957326|0.4211431301449333|0.5064618410429595|0.4802158273381295|0.46870554765291605|0.4195910044182133|3.4874035947677555|22.865798234939575
150|0.01|2|128|0.5406032670388439|0.5078125|0.5128022759601707|0.4574746442020352|0.5389683312120985|0.5035273368606702|0.5056899004267426|0.4544226232848987|2.3311419708063568|34.52892875671387
200|0.01|2|128|0.40748954389741987|0.46422018348623856|0.4445234708392603|0.39898974695509254|0.412076672015281|0.4542124542124542|0.42887624466571833|0.38153452587352066|4.759778702518485|45.82693004608154
50|0.01|4|128|0.4858349402783033|0.48484848484848486|0.48079658605974396|0.4713447183918347|0.49728960824266655|0.4931506849315068|0.4914651493598862|0.48364765240455754|86.19872888515238|28.08322286605835
100|0.01|4|128|0.4539597619630561|0.46950710108604843|0.4480796586059744|0.37035087719298243|0.4648620320552641|0.4653878231859883|0.44096728307254623|0.3615072624536347|7.948411636500879|56.27006816864014
150|0.01|4|128|0.44169571982703676|0.4625735912531539|0.4366998577524893|0.360262891809909|0.4653840783959823|0.46256239600665555|0.4359886201991465|0.354708059507997|0.9024016557605137|89.59000372886658
200|0.01|4|128|0.4421044537837231|0.4735537190082645|0.4544807965860597|0.3729444402126542|0.4400668543065788|0.47333880229696473|0.45376955903271693|0.36874744238796203|66.01530590234324|117.15516304969788
50|0.01|6|128|0.46690367840326663|0.5092449922958397|0.5170697012802276|0.4117158436811187|0.4854788156427746|0.5023400936037441|0.5042674253200569|0.4030305891526229|0.7809260487556458|47.3250892162323
100|0.01|6|128|0.448838446891902|0.5088666152659984|0.5163584637268848|0.4112807881773399|0.4428652655050798|0.5015649452269171|0.5028449502133713|0.40299633522069767|0.9370189905166626|92.30157566070557
150|0.01|6|128|0.4745967799048581|0.4652956298200514|0.4423897581792319|0.3742384504467681|0.4789046739334978|0.4648370497427101|0.441678520625889|0.37376983512315404|0.8231238722801208|136.18577647209167
200|0.01|6|128|0.5573229139898302|0.5905882352941176|0.5547652916073968|0.5366507471235322|0.5627963068256547|0.6161616161616161|0.5654338549075392|0.5436779282976032|12.916473348254815|187.74972128868103
50|0.1|1|128|0.44344396803781394|0.49514563106796117|0.4907539118065434|0.3597466196878538|0.42629029418727704|0.4870820668693009|0.47581792318634425|0.35279285626397894|1159.6045596450567|5.118545770645142
100|0.1|1|128|0.4677413806709307|0.4836759371221282|0.48079658605974396|0.47672652004119376|0.45297839577992305|0.4592220828105395|0.45376955903271693|0.4513170731707317|2747.723997950554|10.107418298721313
150|0.1|1|128|0.5214494272666017|0.4529616724738676|0.48079658605974396|0.4309838228608811|0.48499723801063926|0.4270833333333333|0.4701280227596017|0.41955911828089265|605.4234818877885|15.096871376037598
200|0.1|1|128|0.480826937591181|0.5158264947245017|0.519203413940256|0.5136680693596187|0.496227304642368|0.5144654088050314|0.5163584637268848|0.5142788050226278|1974.6490298509598|20.092475414276123
50|0.1|2|128|0.436780795169655|0.5073133179368745|0.5135135135135135|0.40694860694860696|0.42048202278792984|0.5031007751937985|0.5056899004267426|0.4013418147888796|0.700118243694277|11.440516710281372
100|0.1|2|128|0.4854869093844912|0.5150472914875323|0.5248933143669986|0.4679419635674777|0.5014902601935618|0.5104712041884817|0.5170697012802276|0.463843103426005|3842.19389462471|22.942179918289185
150|0.1|2|128|0.5584236628632826|0.5275590551181102|0.5248933143669986|0.523779390856561|0.5707342440141722|0.5429936305732485|0.5384068278805121|0.5370896367765805|66697.66146826744|34.50116801261902
200|0.1|2|128|0.5235497532420494|0.5291936978683967|0.5448079658605974|0.5097468754426684|0.5375843013785666|0.5301764159702879|0.5462304409672831|0.5116779897221497|0.7294795513153076|46.81878328323364
50|0.1|4|128|0.4471711360982904|0.4598290598290598|0.43314366998577525|0.3628520759381537|0.4431303355462972|0.4583333333333333|0.43029871977240397|0.35759425979133047|1993503.7928344011|28.293418884277344
100|0.1|4|128|0.49144997359416764|0.5276907001044933|0.5376955903271693|0.522098811914324|0.4887345232482614|0.5205913410770855|0.5277382645803699|0.513073593073593|10630876.466424346|57.6574969291687
150|0.1|4|128|0.4494839227937978|0.5103132161955691|0.519203413940256|0.4095079522862823|0.46989229253210685|0.5030816640986132|0.5056899004267426|0.3978534777001142|9286314.901043773|86.64310717582703
200|0.1|4|128|0.5622580730015034|0.5307692307692308|0.5398293029871978|0.529633860000093|0.5586158892290508|0.5306781485468245|0.5405405405405406|0.5283545197740114|2408357.5383981466|114.9516670703888
50|0.1|6|128|0.41652418308853145|0.5065942591155935|0.5120910384068279|0.40951856205309045|0.4244155812621786|0.5|0.5|0.40612549606303944|7585226684.711297|47.07990050315857
100|0.1|6|128|0.4848859490620365|0.5350624399615754|0.5519203413940256|0.524436913720235|0.4905374042156254|0.5313111545988258|0.5455192034139402|0.520854365825367|16320019249.372911|94.68347668647766
150|0.1|6|128|0.4353158279189574|0.46416083916083917|0.441678520625889|0.3807574809732068|0.4483609161306249|0.46207497820401044|0.43812233285917496|0.3758835758835759|406423229.8459637|144.26554083824158
200|0.1|6|128|0.4524158807306221|0.5087719298245614|0.5163584637268848|0.4051165649973992|0.45149724104579236|0.5038343558282209|0.5071123755334281|0.39691947748099043|325015932.56263566|193.07804608345032
