OER|Concept|PR
9|http://en.wikipedia.org/wiki/Sister_chromatids|0.007169848
9|http://en.wikipedia.org/wiki/Telophase|0.01485931
10|http://en.wikipedia.org/wiki/Anaphase|0.00535581
10|http://en.wikipedia.org/wiki/Anaphase|0.006029557
10|http://en.wikipedia.org/wiki/Anaphase|0.01240006
10|http://en.wikipedia.org/wiki/Cell_(biology)|0.005245423
10|http://en.wikipedia.org/wiki/Cell_(biology)|0.007676468
10|http://en.wikipedia.org/wiki/Cell_division|0.005550441
10|http://en.wikipedia.org/wiki/Cell_membrane|0.005988441
10|http://en.wikipedia.org/wiki/Cell_nucleus|0.006703868
10|http://en.wikipedia.org/wiki/Centromere|0.005676248
10|http://en.wikipedia.org/wiki/Centromere|0.006448166
10|http://en.wikipedia.org/wiki/Centromere|0.01385839
10|http://en.wikipedia.org/wiki/Centrosome|0.005528858
10|http://en.wikipedia.org/wiki/Centrosome|0.008093212
10|http://en.wikipedia.org/wiki/Chromatid|0.008535073
10|http://en.wikipedia.org/wiki/Chromatid|0.008769189
10|http://en.wikipedia.org/wiki/Chromosome|0.00946485
10|http://en.wikipedia.org/wiki/Chromosome|0.0100133
10|http://en.wikipedia.org/wiki/Chromosome|0.01593642
10|http://en.wikipedia.org/wiki/Cytokinesis|0.00662204
10|http://en.wikipedia.org/wiki/Cytoplasm|0.01149862
10|http://en.wikipedia.org/wiki/Gamete|0.007906427
10|http://en.wikipedia.org/wiki/Gene|0.006529377
10|http://en.wikipedia.org/wiki/Gene_pool|0.005694045
10|http://en.wikipedia.org/wiki/Germ_cell|0.005582457
10|http://en.wikipedia.org/wiki/Homology_(biology)|0.005091984
10|http://en.wikipedia.org/wiki/Homology_(biology)|0.005406749
10|http://en.wikipedia.org/wiki/Homology_(biology)|0.007108505
10|http://en.wikipedia.org/wiki/Human|0.006077469
10|http://en.wikipedia.org/wiki/Interphase|0.005918724
10|http://en.wikipedia.org/wiki/Kinetochore|0.005768659
10|http://en.wikipedia.org/wiki/Meiosis|0.0131286
10|http://en.wikipedia.org/wiki/Meiosis|0.01546338
10|http://en.wikipedia.org/wiki/Meiosis|0.01901992
10|http://en.wikipedia.org/wiki/Metaphase|0.0057249
10|http://en.wikipedia.org/wiki/Metaphase|0.009136893
10|http://en.wikipedia.org/wiki/Microtubule|0.006054328
10|http://en.wikipedia.org/wiki/Microtubule|0.007235017
10|http://en.wikipedia.org/wiki/Mitosis|0.01067335
10|http://en.wikipedia.org/wiki/Mitosis|0.01097678
10|http://en.wikipedia.org/wiki/Mitosis|0.01629752
10|http://en.wikipedia.org/wiki/Nuclear_envelope|0.006235858
10|http://en.wikipedia.org/wiki/Nuclear_envelope|0.008457526
10|http://en.wikipedia.org/wiki/Pathogen|0.005733934
10|http://en.wikipedia.org/wiki/Ploidy|0.008071132
10|http://en.wikipedia.org/wiki/Ploidy|0.01235283
10|http://en.wikipedia.org/wiki/Prophase|0.005099397
10|http://en.wikipedia.org/wiki/Prophase|0.008824776
10|http://en.wikipedia.org/wiki/Sister_chromatids|0.005806431
10|http://en.wikipedia.org/wiki/Sister_chromatids|0.008238601
10|http://en.wikipedia.org/wiki/Telophase|0.00760712
10|http://en.wikipedia.org/wiki/Telophase|0.009613938
10|http://en.wikipedia.org/wiki/Telophase|0.01622099
11|http://en.wikipedia.org/wiki/Blastocyst|0.00605649
11|http://en.wikipedia.org/wiki/Blastocyst|0.00680422
11|http://en.wikipedia.org/wiki/Cleavage_(embryo)|0.008211329
11|http://en.wikipedia.org/wiki/Embryo|0.01162287
11|http://en.wikipedia.org/wiki/Embryonic_stem_cell|0.008266882
11|http://en.wikipedia.org/wiki/Gamete|0.005163538
11|http://en.wikipedia.org/wiki/In_vitro_fertilisation|0.008807144
11|http://en.wikipedia.org/wiki/Inner_cell_mass|0.0126769
11|http://en.wikipedia.org/wiki/Mitosis|0.005572805
11|http://en.wikipedia.org/wiki/Petri_dish|0.0064463
11|http://en.wikipedia.org/wiki/Placenta|0.005533859
11|http://en.wikipedia.org/wiki/Ploidy|0.005396874
11|http://en.wikipedia.org/wiki/Stem_cell|0.01447283
11|http://en.wikipedia.org/wiki/Trophoblast|0.005937539
11|http://en.wikipedia.org/wiki/Zygote|0.007179492
11|http://en.wikipedia.org/wiki/Zygote|0.01206217
12|http://en.wikipedia.org/wiki/Apoptosis|0.007326822
12|http://en.wikipedia.org/wiki/Benign_tumor|0.008046089
12|http://en.wikipedia.org/wiki/Cancer|0.02951673
12|http://en.wikipedia.org/wiki/Cell_(biology)|0.007421833
12|http://en.wikipedia.org/wiki/Cell_(biology)|0.009221086
12|http://en.wikipedia.org/wiki/Chemotherapy|0.009177096
12|http://en.wikipedia.org/wiki/DNA|0.00693348
12|http://en.wikipedia.org/wiki/DNA|0.01207315
12|http://en.wikipedia.org/wiki/DNA_replication|0.007991383
12|http://en.wikipedia.org/wiki/DNA_replication|0.02132581
12|http://en.wikipedia.org/wiki/Disease|0.006097256
12|http://en.wikipedia.org/wiki/Malignancy|0.005505583
12|http://en.wikipedia.org/wiki/Metastasis|0.005600711
12|http://en.wikipedia.org/wiki/Mitosis|0.01049454
12|http://en.wikipedia.org/wiki/Mitosis|0.02434902
12|http://en.wikipedia.org/wiki/Mutation|0.01462518
12|http://en.wikipedia.org/wiki/Neoplasm|0.007484663
12|http://en.wikipedia.org/wiki/Organism|0.006503185
12|http://en.wikipedia.org/wiki/Radiation|0.007658879
12|http://en.wikipedia.org/wiki/Science|0.006419593
13|http://en.wikipedia.org/wiki/Allele|0.01695989
13|http://en.wikipedia.org/wiki/Allele|0.01856244
13|http://en.wikipedia.org/wiki/Cell_(biology)|0.00702485
13|http://en.wikipedia.org/wiki/Chromatid|0.00550189
13|http://en.wikipedia.org/wiki/Chromosome|0.006265685
13|http://en.wikipedia.org/wiki/Chromosome|0.01628724
13|http://en.wikipedia.org/wiki/DNA_replication|0.005188791
13|http://en.wikipedia.org/wiki/Dominance_(genetics)|0.006640888
13|http://en.wikipedia.org/wiki/Dominance_(genetics)|0.00680637
13|http://en.wikipedia.org/wiki/Eye|0.005219093
13|http://en.wikipedia.org/wiki/Eye_color|0.006667199
13|http://en.wikipedia.org/wiki/Gene|0.01380671
13|http://en.wikipedia.org/wiki/Gene|0.02241285
13|http://en.wikipedia.org/wiki/Genotype|0.008929396
13|http://en.wikipedia.org/wiki/Genotype|0.009026451
