Epochs|Learning rate|Layers|Channels|Validation AUC|Validation Precision|Validation Accuracy|Validation F1|Test AUC|Test Precision|Test Accuracy|Test F1|Loss|Duration
150|0.1|6|64|0.5467307562723208|0.5171568627450981|0.533175355450237|0.40309459702028366|0.5485051997933559|0.5121359223300971|0.523696682464455|0.38393265690027095|5739972995895011.0|191.30019760131836
200|0.1|6|64|0.6081175175759753|0.5506072874493927|0.5592417061611374|0.5560105889540015|0.6343074054940365|0.5565217391304348|0.5616113744075829|0.5607208971264271|5881871749840897.0|253.97342205047607
50|0.001|1|128|0.7869993935446195|0.7119565217391305|0.6848341232227488|0.6835386653886273|0.7920307270726175|0.7447916666666666|0.7227488151658767|0.7221856484529295|23.83603310585022|12.30905294418335
100|0.001|1|128|0.7528806630578827|0.7379679144385026|0.7109004739336493|0.709962367893278|0.7686485029536623|0.7319587628865979|0.7132701421800948|0.7128040721055147|29.05278207361698|24.681728839874268
150|0.001|1|128|0.7336088587408189|0.6871794871794872|0.6729857819905213|0.6725150145084015|0.7533748118865256|0.7067307692307693|0.7037914691943128|0.7037764986662922|28.113234256627038|37.04846692085266
200|0.001|1|128|0.7394263381325668|0.6923076923076923|0.6777251184834123|0.6772611737184244|0.737449742817996|0.696078431372549|0.6895734597156398|0.6894880220181425|27.832306911877822|49.28075957298279
50|0.001|2|128|0.7906381258282609|0.7388888888888889|0.7037914691943128|0.7021843577626847|0.8093259360751106|0.7657142857142857|0.7203791469194313|0.7183292983686675|22.538119181990623|30.402971982955933
100|0.001|2|128|0.762336874733272|0.6852791878172588|0.6729857819905213|0.6726254722072316|0.7619325711462007|0.7047619047619048|0.7037914691943128|0.7037898058770349|25.460397606540937|62.772050857543945
150|0.001|2|128|0.7471081062869208|0.6842105263157895|0.6658767772511849|0.6650473139949225|0.7670088272949844|0.7142857142857143|0.7132701421800948|0.7132685320889698|25.343904249282787|91.6609754562378
200|0.001|2|128|0.7471979515284921|0.6789473684210526|0.6611374407582938|0.6602962120657724|0.7770041104198019|0.7142857142857143|0.7203791469194313|0.7203226096333573|25.093725174461724|124.97095441818237
50|0.001|4|128|0.7750275151052313|0.6988636363636364|0.6658767772511849|0.6635624989398334|0.7927944116259742|0.7373737373737373|0.7227488151658767|0.7224854565382346|24.055384531617165|83.85014939308167
100|0.001|4|128|0.7365962130230677|0.6898395721925134|0.6682464454976303|0.6671699303693355|0.7659980683273062|0.7073170731707317|0.7014218009478673|0.7013614306254493|26.708085105521604|165.93114924430847
150|0.001|4|128|0.7341030075694616|0.67|0.6611374407582938|0.6609070424751213|0.7633027110801645|0.6901408450704225|0.6919431279620853|0.6919362084456424|26.592412292924564|242.1712737083435
200|0.001|4|128|0.7518474427798117|0.6989795918367347|0.6848341232227488|0.6844354235658584|0.7796545450461579|0.7129186602870813|0.7109004739336493|0.7108939802336028|25.846708103657875|320.11606907844543
50|0.001|6|128|0.7438287549695649|0.6952380952380952|0.6943127962085308|0.6943110796651|0.7747130567597313|0.6938775510204082|0.7251184834123223|0.7233224814613854|27.455392628908157|138.86185693740845
100|0.001|6|128|0.7261741650007861|0.7018633540372671|0.6540284360189573|0.6491024239110625|0.7659082230857348|0.7046632124352331|0.6872037914691943|0.6866336633663366|35.41147007793188|269.5188093185425
150|0.001|6|128|0.7664922171559488|0.7029702970297029|0.6943127962085308|0.6941736937017916|0.7910424294153321|0.719626168224299|0.7227488151658767|0.7227348027516496|37.677214261042536|404.5175111293793
200|0.001|6|128|0.7479616360818491|0.6894736842105263|0.6706161137440758|0.6697984159240724|0.7743985984142314|0.6894977168949772|0.6966824644549763|0.6965734187169981|36.384833491494646|527.0573058128357
50|0.01|1|128|0.7844837267806203|0.7305699481865285|0.7109004739336493|0.7103735373537353|0.80380045371847|0.7397959183673469|0.7227488151658767|0.7223980793774843|41.99546271562576|12.720666646957397
100|0.01|1|128|0.7473551807012422|0.6968085106382979|0.6753554502369669|0.6743882177353495|0.7661103748792704|0.6938775510204082|0.6800947867298578|0.6796900915894051|54.45426443219185|25.49398970603943
150|0.01|1|128|0.7379663529570315|0.6868131868131868|0.6611374407582938|0.6595295723949606|0.7773634913860874|0.7142857142857143|0.7061611374407583|0.7060554993820919|57.85939119430259|37.09853434562683
200|0.01|1|128|0.7382808113025314|0.6963350785340314|0.6777251184834123|0.6769996172981247|0.760854428247344|0.7184466019417476|0.7132701421800948|0.7132298844764937|67.57150782831013|49.68974566459656
50|0.01|2|128|0.7816760629815144|0.7692307692307693|0.6658767772511849|0.6530960862391633|0.8040250668223984|0.782051282051282|0.7085308056872038|0.7034942505098281|129.66229465603828|30.55008816719055
100|0.01|2|128|0.8094831652478606|0.715|0.7037914691943128|0.7035900720936374|0.8289346600480672|0.7487684729064039|0.7393364928909952|0.7392427817099203|124.80929397046566|61.682586431503296
150|0.01|2|128|0.7632577884593786|0.7112299465240641|0.6872037914691943|0.6861887914910878|0.7996900339165787|0.7156862745098039|0.7085308056872038|0.7084505855590193|120.51101409830153|93.31335353851318
200|0.01|2|128|0.7889759888591901|0.734375|0.7132701421800948|0.7126877219043117|0.7834280451921565|0.7298578199052133|0.7298578199052133|0.7298578199052133|83.81924602098297|123.21357798576355
50|0.01|4|128|0.6856314997416949|0.6600985221674877|0.6540284360189573|0.6539040557240758|0.7574178477572382|0.6981132075471698|0.6990521327014217|0.6990504427710673|1098.0060665011406|81.66078042984009
100|0.01|4|128|0.8417600682823837|0.785|0.7701421800947867|0.7699858959446626|0.8361896633049573|0.7592592592592593|0.7654028436018957|0.7653699054807676|1169.640157520771|167.50802493095398
150|0.01|4|128|0.8107859212506457|0.7352941176470589|0.7274881516587678|0.7274131490998961|0.8414456099368837|0.7671232876712328|0.7772511848341233|0.7771711043702955|500.7999909222126|242.74987769126892
200|0.01|4|128|0.7881449203746547|0.7263681592039801|0.7156398104265402|0.7154800431499461|0.8065631948967902|0.7416267942583732|0.7393364928909952|0.7393306379155435|1761.03103646636|356.63071489334106
50|0.01|6|128|0.6723793266099145|0.6333333333333333|0.6516587677725119|0.6500059240703442|0.6649895554906673|0.6352459016393442|0.6563981042654028|0.6542840193225796|32659.940677642822|148.30161261558533
100|0.01|6|128|0.599582219626693|0.5322997416020672|0.5592417061611374|0.4664328248633657|0.5719098852227039|0.5163727959697733|0.5308056872037915|0.4176795272078502|1335492.8401581645|288.5498466491699
150|0.01|6|128|0.8093483973855035|0.7321428571428571|0.7464454976303317|0.7462046482871033|0.7995777273646144|0.7288888888888889|0.7440758293838863|0.7437938478143551|11650.620745539665|422.09282422065735
200|0.01|6|128|0.6043889400507625|0.0|0.4976303317535545|0.3322784810126582|0.5697086768042048|0.0|0.495260663507109|0.33122028526148967|189936.51480561495|581.5949742794037
50|0.1|1|128|0.7056445273017227|0.6271929824561403|0.6374407582938388|0.636851430017717|0.7426607668291367|0.7|0.7180094786729858|0.7174366851786206|26603.32325130701|13.045072793960571
100|0.1|1|128|0.7383706565441028|0.6987951807228916|0.6563981042654028|0.6524460550156481|0.7416949304822443|0.695906432748538|0.6587677725118484|0.655674168763174|40360.64744579792|25.764360427856445
150|0.1|1|128|0.775499202623481|0.705|0.6943127962085308|0.6941049544006338|0.8273623683205678|0.7475728155339806|0.7417061611374408|0.7416698959333705|29567.209478750825|39.001006841659546
200|0.1|1|128|0.8281709754947103|0.7631578947368421|0.7369668246445498|0.736313842932173|0.8326856988836728|0.7783505154639175|0.7559241706161137|0.7555274332799009|42463.82429052889|50.29039168357849
50|0.1|2|128|0.6421239415107478|0.6227544910179641|0.5971563981042654|0.5927288416558802|0.6508613912535658|0.6141304347826086|0.5995260663507109|0.5978799582757746|894171.1816294193|31.144299268722534
100|0.1|2|128|0.7956020754250803|0.6346153846153846|0.6990521327014217|0.6807657714003205|0.7726016935828036|0.6369426751592356|0.7037914691943128|0.6850276160620988|948235.3097366691|61.85074520111084
150|0.1|2|128|0.8241054783136049|0.7423076923076923|0.7985781990521327|0.7958254355856856|0.8057995103434334|0.7181467181467182|0.7677725118483413|0.7647286380703152|1086831.4776784778|93.61177110671997
200|0.1|2|128|0.8027672334403989|0.753968253968254|0.6516587677725119|0.6369286955911013|0.7849554142988702|0.7414965986394558|0.6682464454976303|0.6604363519323172|605754.0650318861|125.73515677452087
50|0.1|4|128|0.5156667639990117|0.5201072386058981|0.5355450236966824|0.45526870389884094|0.5295927764425776|0.5206611570247934|0.5355450236966824|0.46630532971996386|8598252492.168081|78.2217538356781
100|0.1|4|128|0.7974439028772938|0.7215189873417721|0.6658767772511849|0.6605220367993154|0.7936030188001167|0.6838235294117647|0.6184834123222749|0.6060396963916062|1067431167.3561506|157.12506675720215
150|0.1|4|128|0.6039621751532984||0.5|0.3333333333333333|0.6122953213090451||0.5|0.3333333333333333|103921624473406.5|235.58736729621887
200|0.1|4|128|0.6064778419172975|0.47043010752688175|0.44786729857819907|0.35381137332991597|0.6002335976280857|0.4625322997416021|0.4312796208530806|0.31152622563014926|240604129525329.1|316.0293302536011
50|0.1|6|128|0.5899687787785539||0.5|0.3333333333333333|0.6283551582399317||0.5|0.3333333333333333|1233226391836959.8|142.04992961883545
100|0.1|6|128|0.6036027941870129|0.5718849840255591|0.6066350710900474|0.5822280534351145|0.6005255946631927|0.5889967637540453|0.6303317535545023|0.6092592592592593|6632547384021653.0|267.5589895248413
150|0.1|6|128|0.6040744817052627||0.5|0.3333333333333333|0.6390242806765346||0.5|0.3333333333333333|5379417294131202.0|395.61390924453735
200|0.1|6|128|0.5321758271377552|0.8372093023255814|0.5687203791469194|0.4874949953289738|0.5404640506727163|0.9428571428571428|0.5734597156398105|0.483644669222612|6.064655746516944e+16|525.2732119560242
