Model|Accuracy|Params|Embedding
RF|0.5675675675675675|(0, 2, 150, 'log_loss')|FastText
RF|0.5783783783783784|(0, 2, 200, 'gini')|FastText
RF|0.5702702702702702|(0, 2, 200, 'entropy')|FastText
RF|0.5702702702702702|(0, 2, 200, 'log_loss')|FastText
RF|0.6648648648648648|(0, 5, 50, 'gini')|FastText
RF|0.6351351351351351|(0, 5, 50, 'entropy')|FastText
RF|0.6351351351351351|(0, 5, 50, 'log_loss')|FastText
RF|0.6756756756756757|(0, 5, 100, 'gini')|FastText
RF|0.6675675675675675|(0, 5, 100, 'entropy')|FastText
RF|0.6675675675675675|(0, 5, 100, 'log_loss')|FastText
RF|0.6756756756756757|(0, 5, 150, 'gini')|FastText
RF|0.6756756756756757|(0, 5, 150, 'entropy')|FastText
RF|0.6756756756756757|(0, 5, 150, 'log_loss')|FastText
RF|0.6783783783783783|(0, 5, 200, 'gini')|FastText
RF|0.672972972972973|(0, 5, 200, 'entropy')|FastText
RF|0.672972972972973|(0, 5, 200, 'log_loss')|FastText
RF|0.6702702702702703|(0, 10, 50, 'gini')|FastText
RF|0.6648648648648648|(0, 10, 50, 'entropy')|FastText
RF|0.6648648648648648|(0, 10, 50, 'log_loss')|FastText
RF|0.6945945945945946|(0, 10, 100, 'gini')|FastText
RF|0.7108108108108108|(0, 10, 100, 'entropy')|FastText
RF|0.7108108108108108|(0, 10, 100, 'log_loss')|FastText
RF|0.6945945945945946|(0, 10, 150, 'gini')|FastText
RF|0.7054054054054054|(0, 10, 150, 'entropy')|FastText
RF|0.7054054054054054|(0, 10, 150, 'log_loss')|FastText
RF|0.6837837837837838|(0, 10, 200, 'gini')|FastText
RF|0.7162162162162162|(0, 10, 200, 'entropy')|FastText
RF|0.7162162162162162|(0, 10, 200, 'log_loss')|FastText
