Model|Accuracy|Params
RF|0.7570621468926554|(0, 5, 100, 'gini')
RF|0.7627118644067796|(0, 5, 100, 'entropy')
RF|0.7627118644067796|(0, 5, 100, 'log_loss')
RF|0.7570621468926554|(0, 5, 150, 'gini')
RF|0.7627118644067796|(0, 5, 150, 'entropy')
RF|0.7627118644067796|(0, 5, 150, 'log_loss')
RF|0.768361581920904|(0, 5, 200, 'gini')
RF|0.7598870056497176|(0, 5, 200, 'entropy')
RF|0.7598870056497176|(0, 5, 200, 'log_loss')
RF|0.7288135593220338|(0, 10, 50, 'gini')
RF|0.7655367231638418|(0, 10, 50, 'entropy')
RF|0.7655367231638418|(0, 10, 50, 'log_loss')
RF|0.7429378531073446|(0, 10, 100, 'gini')
RF|0.7598870056497176|(0, 10, 100, 'entropy')
RF|0.7598870056497176|(0, 10, 100, 'log_loss')
RF|0.751412429378531|(0, 10, 150, 'gini')
RF|0.7542372881355932|(0, 10, 150, 'entropy')
RF|0.7542372881355932|(0, 10, 150, 'log_loss')
RF|0.7542372881355932|(0, 10, 200, 'gini')
RF|0.7542372881355932|(0, 10, 200, 'entropy')
RF|0.7542372881355932|(0, 10, 200, 'log_loss')
Linear Regression|0.5932203389830508|None
SVM|0.536723163841808|(1, 0.1, 'linear')
SVM|0.536723163841808|(1, 0.01, 'linear')
SVM|0.536723163841808|(1, 0.001, 'linear')
SVM|0.536723163841808|(1, 0.0001, 'linear')
SVM|0.536723163841808|(10, 0.1, 'linear')
SVM|0.536723163841808|(10, 0.01, 'linear')
SVM|0.536723163841808|(10, 0.001, 'linear')
SVM|0.536723163841808|(10, 0.0001, 'linear')
SVM|0.536723163841808|(100, 0.1, 'linear')
SVM|0.536723163841808|(100, 0.01, 'linear')
SVM|0.536723163841808|(100, 0.001, 'linear')
SVM|0.536723163841808|(100, 0.0001, 'linear')
SVM|0.536723163841808|(1000, 0.1, 'linear')
SVM|0.536723163841808|(1000, 0.01, 'linear')
SVM|0.536723163841808|(1000, 0.001, 'linear')
SVM|0.536723163841808|(1000, 0.0001, 'linear')
RBF|0.53954802259887|(1, 0.1, 'rbf')
RBF|0.53954802259887|(1, 0.01, 'rbf')
RBF|0.7824858757062146|(1, 0.001, 'rbf')
RBF|0.7231638418079096|(1, 0.0001, 'rbf')
RBF|0.53954802259887|(10, 0.1, 'rbf')
RBF|0.53954802259887|(10, 0.01, 'rbf')
RBF|0.7542372881355932|(10, 0.001, 'rbf')
RBF|0.7429378531073446|(10, 0.0001, 'rbf')
RBF|0.53954802259887|(100, 0.1, 'rbf')
RBF|0.53954802259887|(100, 0.01, 'rbf')
RBF|0.7542372881355932|(100, 0.001, 'rbf')
RBF|0.7005649717514124|(100, 0.0001, 'rbf')
RBF|0.53954802259887|(1000, 0.1, 'rbf')
RBF|0.53954802259887|(1000, 0.01, 'rbf')
RBF|0.7542372881355932|(1000, 0.001, 'rbf')
RBF|0.7062146892655368|(1000, 0.0001, 'rbf')
RF|0.635593220338983|(0, 1, 50, 'gini')
RF|0.6440677966101694|(0, 1, 50, 'entropy')
RF|0.6440677966101694|(0, 1, 50, 'log_loss')
RF|0.6440677966101694|(0, 1, 100, 'gini')
RF|0.6468926553672316|(0, 1, 100, 'entropy')
RF|0.6468926553672316|(0, 1, 100, 'log_loss')
RF|0.6384180790960452|(0, 1, 150, 'gini')
RF|0.6412429378531074|(0, 1, 150, 'entropy')
RF|0.6412429378531074|(0, 1, 150, 'log_loss')
RF|0.6440677966101694|(0, 1, 200, 'gini')
RF|0.6440677966101694|(0, 1, 200, 'entropy')
RF|0.6440677966101694|(0, 1, 200, 'log_loss')
RF|0.6638418079096046|(0, 2, 50, 'gini')
RF|0.6751412429378532|(0, 2, 50, 'entropy')
RF|0.6751412429378532|(0, 2, 50, 'log_loss')
RF|0.6751412429378532|(0, 2, 100, 'gini')
RF|0.672316384180791|(0, 2, 100, 'entropy')
RF|0.672316384180791|(0, 2, 100, 'log_loss')
RF|0.6779661016949152|(0, 2, 150, 'gini')
RF|0.672316384180791|(0, 2, 150, 'entropy')
RF|0.672316384180791|(0, 2, 150, 'log_loss')
RF|0.6666666666666666|(0, 2, 200, 'gini')
RF|0.6751412429378532|(0, 2, 200, 'entropy')
RF|0.6751412429378532|(0, 2, 200, 'log_loss')
RF|0.7005649717514124|(0, 5, 50, 'gini')
RF|0.7033898305084746|(0, 5, 50, 'entropy')
RF|0.7033898305084746|(0, 5, 50, 'log_loss')
