Model|Accuracy|Params
RBF|0.6983695652173914|(1, 0.001, 'rbf')
RBF|0.595108695652174|(1, 0.0001, 'rbf')
RBF|0.5733695652173914|(10, 0.1, 'rbf')
RBF|0.5733695652173914|(10, 0.01, 'rbf')
RBF|0.7038043478260869|(10, 0.001, 'rbf')
RBF|0.6440217391304348|(10, 0.0001, 'rbf')
RBF|0.5733695652173914|(100, 0.1, 'rbf')
RBF|0.5733695652173914|(100, 0.01, 'rbf')
RBF|0.7038043478260869|(100, 0.001, 'rbf')
RBF|0.625|(100, 0.0001, 'rbf')
RBF|0.5733695652173914|(1000, 0.1, 'rbf')
RBF|0.5733695652173914|(1000, 0.01, 'rbf')
RBF|0.7038043478260869|(1000, 0.001, 'rbf')
RBF|0.6222826086956522|(1000, 0.0001, 'rbf')
RF|0.5733695652173914|(0, 1, 50, 'gini')
RF|0.5733695652173914|(0, 1, 50, 'entropy')
RF|0.5733695652173914|(0, 1, 50, 'log_loss')
RF|0.5733695652173914|(0, 1, 100, 'gini')
RF|0.5733695652173914|(0, 1, 100, 'entropy')
RF|0.5733695652173914|(0, 1, 100, 'log_loss')
RF|0.5733695652173914|(0, 1, 150, 'gini')
RF|0.5733695652173914|(0, 1, 150, 'entropy')
RF|0.5733695652173914|(0, 1, 150, 'log_loss')
RF|0.5733695652173914|(0, 1, 200, 'gini')
RF|0.5733695652173914|(0, 1, 200, 'entropy')
RF|0.5733695652173914|(0, 1, 200, 'log_loss')
RF|0.5760869565217391|(0, 2, 50, 'gini')
RF|0.5706521739130435|(0, 2, 50, 'entropy')
RF|0.5706521739130435|(0, 2, 50, 'log_loss')
RF|0.5733695652173914|(0, 2, 100, 'gini')
RF|0.5760869565217391|(0, 2, 100, 'entropy')
RF|0.5760869565217391|(0, 2, 100, 'log_loss')
RF|0.5760869565217391|(0, 2, 150, 'gini')
RF|0.5760869565217391|(0, 2, 150, 'entropy')
RF|0.5760869565217391|(0, 2, 150, 'log_loss')
RF|0.5760869565217391|(0, 2, 200, 'gini')
RF|0.5760869565217391|(0, 2, 200, 'entropy')
RF|0.5760869565217391|(0, 2, 200, 'log_loss')
RF|0.5896739130434783|(0, 5, 50, 'gini')
RF|0.5896739130434783|(0, 5, 50, 'entropy')
RF|0.5896739130434783|(0, 5, 50, 'log_loss')
RF|0.5978260869565217|(0, 5, 100, 'gini')
RF|0.595108695652174|(0, 5, 100, 'entropy')
RF|0.595108695652174|(0, 5, 100, 'log_loss')
RF|0.6032608695652174|(0, 5, 150, 'gini')
RF|0.5842391304347826|(0, 5, 150, 'entropy')
RF|0.5842391304347826|(0, 5, 150, 'log_loss')
RF|0.592391304347826|(0, 5, 200, 'gini')
RF|0.5842391304347826|(0, 5, 200, 'entropy')
RF|0.5842391304347826|(0, 5, 200, 'log_loss')
RF|0.5788043478260869|(0, 10, 50, 'gini')
RF|0.5842391304347826|(0, 10, 50, 'entropy')
RF|0.5842391304347826|(0, 10, 50, 'log_loss')
RF|0.5679347826086957|(0, 10, 100, 'gini')
RF|0.5706521739130435|(0, 10, 100, 'entropy')
RF|0.5706521739130435|(0, 10, 100, 'log_loss')
RF|0.592391304347826|(0, 10, 150, 'gini')
RF|0.6059782608695652|(0, 10, 150, 'entropy')
RF|0.6059782608695652|(0, 10, 150, 'log_loss')
RF|0.6086956521739131|(0, 10, 200, 'gini')
RF|0.6032608695652174|(0, 10, 200, 'entropy')
RF|0.6032608695652174|(0, 10, 200, 'log_loss')
Linear Regression|0.37771739130434784|None
SVM|0.38858695652173914|(1, 0.1, 'linear')
SVM|0.38858695652173914|(1, 0.01, 'linear')
SVM|0.38858695652173914|(1, 0.001, 'linear')
SVM|0.38858695652173914|(1, 0.0001, 'linear')
SVM|0.391304347826087|(10, 0.1, 'linear')
SVM|0.391304347826087|(10, 0.01, 'linear')
SVM|0.391304347826087|(10, 0.001, 'linear')
SVM|0.391304347826087|(10, 0.0001, 'linear')
SVM|0.391304347826087|(100, 0.1, 'linear')
SVM|0.391304347826087|(100, 0.01, 'linear')
SVM|0.391304347826087|(100, 0.001, 'linear')
SVM|0.391304347826087|(100, 0.0001, 'linear')
SVM|0.391304347826087|(1000, 0.1, 'linear')
SVM|0.391304347826087|(1000, 0.01, 'linear')
SVM|0.391304347826087|(1000, 0.001, 'linear')
SVM|0.391304347826087|(1000, 0.0001, 'linear')
RBF|0.5353260869565217|(1, 0.1, 'rbf')
RBF|0.5353260869565217|(1, 0.01, 'rbf')
RBF|0.6847826086956522|(1, 0.001, 'rbf')
RBF|0.5407608695652174|(1, 0.0001, 'rbf')
RBF|0.5353260869565217|(10, 0.1, 'rbf')
RBF|0.5353260869565217|(10, 0.01, 'rbf')
RBF|0.6983695652173914|(10, 0.001, 'rbf')
RBF|0.592391304347826|(10, 0.0001, 'rbf')
RBF|0.5353260869565217|(100, 0.1, 'rbf')
RBF|0.5353260869565217|(100, 0.01, 'rbf')
RBF|0.6983695652173914|(100, 0.001, 'rbf')
RBF|0.6195652173913043|(100, 0.0001, 'rbf')
RBF|0.5353260869565217|(1000, 0.1, 'rbf')
RBF|0.5353260869565217|(1000, 0.01, 'rbf')
RBF|0.6983695652173914|(1000, 0.001, 'rbf')
RBF|0.6141304347826086|(1000, 0.0001, 'rbf')
RF|0.5353260869565217|(0, 1, 50, 'gini')
RF|0.5353260869565217|(0, 1, 50, 'entropy')
RF|0.5353260869565217|(0, 1, 50, 'log_loss')
RF|0.5353260869565217|(0, 1, 100, 'gini')
RF|0.5353260869565217|(0, 1, 100, 'entropy')
RF|0.5353260869565217|(0, 1, 100, 'log_loss')
RF|0.5353260869565217|(0, 1, 150, 'gini')
RF|0.5353260869565217|(0, 1, 150, 'entropy')
RF|0.5353260869565217|(0, 1, 150, 'log_loss')
RF|0.5353260869565217|(0, 1, 200, 'gini')
RF|0.5353260869565217|(0, 1, 200, 'entropy')
RF|0.5353260869565217|(0, 1, 200, 'log_loss')
RF|0.5380434782608695|(0, 2, 50, 'gini')
RF|0.5380434782608695|(0, 2, 50, 'entropy')
RF|0.5380434782608695|(0, 2, 50, 'log_loss')
RF|0.5353260869565217|(0, 2, 100, 'gini')
RF|0.5353260869565217|(0, 2, 100, 'entropy')
RF|0.5353260869565217|(0, 2, 100, 'log_loss')
RF|0.5353260869565217|(0, 2, 150, 'gini')
RF|0.5353260869565217|(0, 2, 150, 'entropy')
RF|0.5353260869565217|(0, 2, 150, 'log_loss')
RF|0.5353260869565217|(0, 2, 200, 'gini')
RF|0.5353260869565217|(0, 2, 200, 'entropy')
RF|0.5353260869565217|(0, 2, 200, 'log_loss')
RF|0.5679347826086957|(0, 5, 50, 'gini')
RF|0.5380434782608695|(0, 5, 50, 'entropy')
RF|0.5380434782608695|(0, 5, 50, 'log_loss')
RF|0.5706521739130435|(0, 5, 100, 'gini')
RF|0.5597826086956522|(0, 5, 100, 'entropy')
RF|0.5597826086956522|(0, 5, 100, 'log_loss')
RF|0.5625|(0, 5, 150, 'gini')
RF|0.5489130434782609|(0, 5, 150, 'entropy')
RF|0.5489130434782609|(0, 5, 150, 'log_loss')
RF|0.5570652173913043|(0, 5, 200, 'gini')
RF|0.5543478260869565|(0, 5, 200, 'entropy')
RF|0.5543478260869565|(0, 5, 200, 'log_loss')
RF|0.5760869565217391|(0, 10, 50, 'gini')
RF|0.595108695652174|(0, 10, 50, 'entropy')
RF|0.595108695652174|(0, 10, 50, 'log_loss')
RF|0.5815217391304348|(0, 10, 100, 'gini')
RF|0.5869565217391305|(0, 10, 100, 'entropy')
RF|0.5869565217391305|(0, 10, 100, 'log_loss')
RF|0.595108695652174|(0, 10, 150, 'gini')
RF|0.595108695652174|(0, 10, 150, 'entropy')
RF|0.595108695652174|(0, 10, 150, 'log_loss')
RF|0.5788043478260869|(0, 10, 200, 'gini')
RF|0.5788043478260869|(0, 10, 200, 'entropy')
RF|0.5788043478260869|(0, 10, 200, 'log_loss')
Linear Regression|0.40540540540540543|None
SVM|0.37567567567567567|(1, 0.1, 'linear')
SVM|0.37567567567567567|(1, 0.01, 'linear')
SVM|0.37567567567567567|(1, 0.001, 'linear')
SVM|0.37567567567567567|(1, 0.0001, 'linear')
SVM|0.3891891891891892|(10, 0.1, 'linear')
SVM|0.3891891891891892|(10, 0.01, 'linear')
SVM|0.3891891891891892|(10, 0.001, 'linear')
SVM|0.3891891891891892|(10, 0.0001, 'linear')
