Model|Accuracy|Params
RF|0.7236842105263158|(0, 5, 50, 'gini')
RF|0.7039473684210527|(0, 5, 50, 'entropy')
RF|0.7039473684210527|(0, 5, 50, 'log_loss')
RF|0.743421052631579|(0, 5, 100, 'gini')
RF|0.7171052631578947|(0, 5, 100, 'entropy')
RF|0.7171052631578947|(0, 5, 100, 'log_loss')
RF|0.75|(0, 5, 150, 'gini')
RF|0.7236842105263158|(0, 5, 150, 'entropy')
RF|0.7236842105263158|(0, 5, 150, 'log_loss')
RF|0.7631578947368421|(0, 5, 200, 'gini')
RF|0.7302631578947368|(0, 5, 200, 'entropy')
RF|0.7302631578947368|(0, 5, 200, 'log_loss')
RF|0.7105263157894737|(0, 10, 50, 'gini')
RF|0.743421052631579|(0, 10, 50, 'entropy')
RF|0.743421052631579|(0, 10, 50, 'log_loss')
RF|0.7236842105263158|(0, 10, 100, 'gini')
RF|0.7697368421052632|(0, 10, 100, 'entropy')
RF|0.7697368421052632|(0, 10, 100, 'log_loss')
RF|0.7171052631578947|(0, 10, 150, 'gini')
RF|0.75|(0, 10, 150, 'entropy')
RF|0.75|(0, 10, 150, 'log_loss')
RF|0.75|(0, 10, 200, 'gini')
RF|0.75|(0, 10, 200, 'entropy')
RF|0.75|(0, 10, 200, 'log_loss')
Linear Regression|0.6842105263157895|None
SVM|0.6513157894736842|(1, 0.1, 'linear')
SVM|0.6513157894736842|(1, 0.01, 'linear')
SVM|0.6513157894736842|(1, 0.001, 'linear')
SVM|0.6513157894736842|(1, 0.0001, 'linear')
SVM|0.6513157894736842|(10, 0.1, 'linear')
SVM|0.6513157894736842|(10, 0.01, 'linear')
SVM|0.6513157894736842|(10, 0.001, 'linear')
SVM|0.6513157894736842|(10, 0.0001, 'linear')
SVM|0.6513157894736842|(100, 0.1, 'linear')
SVM|0.6513157894736842|(100, 0.01, 'linear')
SVM|0.6513157894736842|(100, 0.001, 'linear')
SVM|0.6513157894736842|(100, 0.0001, 'linear')
SVM|0.6513157894736842|(1000, 0.1, 'linear')
SVM|0.6513157894736842|(1000, 0.01, 'linear')
SVM|0.6513157894736842|(1000, 0.001, 'linear')
SVM|0.6513157894736842|(1000, 0.0001, 'linear')
RBF|0.5789473684210527|(1, 0.1, 'rbf')
RBF|0.5789473684210527|(1, 0.01, 'rbf')
RBF|0.7171052631578947|(1, 0.001, 'rbf')
RBF|0.6973684210526315|(1, 0.0001, 'rbf')
RBF|0.5789473684210527|(10, 0.1, 'rbf')
RBF|0.5789473684210527|(10, 0.01, 'rbf')
RBF|0.743421052631579|(10, 0.001, 'rbf')
RBF|0.7236842105263158|(10, 0.0001, 'rbf')
RBF|0.5789473684210527|(100, 0.1, 'rbf')
RBF|0.5789473684210527|(100, 0.01, 'rbf')
RBF|0.743421052631579|(100, 0.001, 'rbf')
RBF|0.6907894736842105|(100, 0.0001, 'rbf')
RBF|0.5789473684210527|(1000, 0.1, 'rbf')
RBF|0.5789473684210527|(1000, 0.01, 'rbf')
RBF|0.743421052631579|(1000, 0.001, 'rbf')
RBF|0.6907894736842105|(1000, 0.0001, 'rbf')
RF|0.6052631578947368|(0, 1, 50, 'gini')
RF|0.6118421052631579|(0, 1, 50, 'entropy')
RF|0.6118421052631579|(0, 1, 50, 'log_loss')
RF|0.6118421052631579|(0, 1, 100, 'gini')
RF|0.625|(0, 1, 100, 'entropy')
RF|0.625|(0, 1, 100, 'log_loss')
RF|0.618421052631579|(0, 1, 150, 'gini')
RF|0.618421052631579|(0, 1, 150, 'entropy')
RF|0.618421052631579|(0, 1, 150, 'log_loss')
RF|0.618421052631579|(0, 1, 200, 'gini')
RF|0.6052631578947368|(0, 1, 200, 'entropy')
RF|0.6052631578947368|(0, 1, 200, 'log_loss')
RF|0.6447368421052632|(0, 2, 50, 'gini')
RF|0.6644736842105263|(0, 2, 50, 'entropy')
RF|0.6644736842105263|(0, 2, 50, 'log_loss')
RF|0.6644736842105263|(0, 2, 100, 'gini')
RF|0.6776315789473685|(0, 2, 100, 'entropy')
RF|0.6776315789473685|(0, 2, 100, 'log_loss')
RF|0.6644736842105263|(0, 2, 150, 'gini')
RF|0.6710526315789473|(0, 2, 150, 'entropy')
RF|0.6710526315789473|(0, 2, 150, 'log_loss')
RF|0.6578947368421053|(0, 2, 200, 'gini')
RF|0.6710526315789473|(0, 2, 200, 'entropy')
RF|0.6710526315789473|(0, 2, 200, 'log_loss')
RF|0.6842105263157895|(0, 5, 50, 'gini')
RF|0.6907894736842105|(0, 5, 50, 'entropy')
RF|0.6907894736842105|(0, 5, 50, 'log_loss')
RF|0.6644736842105263|(0, 5, 100, 'gini')
RF|0.6710526315789473|(0, 5, 100, 'entropy')
RF|0.6710526315789473|(0, 5, 100, 'log_loss')
RF|0.6907894736842105|(0, 5, 150, 'gini')
RF|0.6710526315789473|(0, 5, 150, 'entropy')
RF|0.6710526315789473|(0, 5, 150, 'log_loss')
RF|0.6578947368421053|(0, 5, 200, 'gini')
RF|0.6776315789473685|(0, 5, 200, 'entropy')
RF|0.6776315789473685|(0, 5, 200, 'log_loss')
RF|0.625|(0, 10, 50, 'gini')
RF|0.6381578947368421|(0, 10, 50, 'entropy')
RF|0.6381578947368421|(0, 10, 50, 'log_loss')
RF|0.6447368421052632|(0, 10, 100, 'gini')
RF|0.6842105263157895|(0, 10, 100, 'entropy')
RF|0.6842105263157895|(0, 10, 100, 'log_loss')
RF|0.6644736842105263|(0, 10, 150, 'gini')
RF|0.7039473684210527|(0, 10, 150, 'entropy')
RF|0.7039473684210527|(0, 10, 150, 'log_loss')
RF|0.6644736842105263|(0, 10, 200, 'gini')
RF|0.7039473684210527|(0, 10, 200, 'entropy')
RF|0.7039473684210527|(0, 10, 200, 'log_loss')
Linear Regression|0.7763157894736842|None
SVM|0.7302631578947368|(1, 0.1, 'linear')
SVM|0.7302631578947368|(1, 0.01, 'linear')
SVM|0.7302631578947368|(1, 0.001, 'linear')
SVM|0.7302631578947368|(1, 0.0001, 'linear')
SVM|0.7302631578947368|(10, 0.1, 'linear')
SVM|0.7302631578947368|(10, 0.01, 'linear')
SVM|0.7302631578947368|(10, 0.001, 'linear')
SVM|0.7302631578947368|(10, 0.0001, 'linear')
SVM|0.7302631578947368|(100, 0.1, 'linear')
SVM|0.7302631578947368|(100, 0.01, 'linear')
SVM|0.7302631578947368|(100, 0.001, 'linear')
SVM|0.7302631578947368|(100, 0.0001, 'linear')
SVM|0.7302631578947368|(1000, 0.1, 'linear')
SVM|0.7302631578947368|(1000, 0.01, 'linear')
SVM|0.7302631578947368|(1000, 0.001, 'linear')
SVM|0.7302631578947368|(1000, 0.0001, 'linear')
RBF|0.5460526315789473|(1, 0.1, 'rbf')
RBF|0.5460526315789473|(1, 0.01, 'rbf')
RBF|0.8355263157894737|(1, 0.001, 'rbf')
RBF|0.7763157894736842|(1, 0.0001, 'rbf')
RBF|0.5460526315789473|(10, 0.1, 'rbf')
RBF|0.5460526315789473|(10, 0.01, 'rbf')
RBF|0.8355263157894737|(10, 0.001, 'rbf')
RBF|0.8157894736842105|(10, 0.0001, 'rbf')
RBF|0.5460526315789473|(100, 0.1, 'rbf')
RBF|0.5460526315789473|(100, 0.01, 'rbf')
RBF|0.8355263157894737|(100, 0.001, 'rbf')
RBF|0.7894736842105263|(100, 0.0001, 'rbf')
RBF|0.5460526315789473|(1000, 0.1, 'rbf')
RBF|0.5460526315789473|(1000, 0.01, 'rbf')
RBF|0.8355263157894737|(1000, 0.001, 'rbf')
RBF|0.7894736842105263|(1000, 0.0001, 'rbf')
RF|0.625|(0, 1, 50, 'gini')
RF|0.625|(0, 1, 50, 'entropy')
RF|0.625|(0, 1, 50, 'log_loss')
RF|0.6118421052631579|(0, 1, 100, 'gini')
RF|0.618421052631579|(0, 1, 100, 'entropy')
RF|0.618421052631579|(0, 1, 100, 'log_loss')
RF|0.618421052631579|(0, 1, 150, 'gini')
RF|0.618421052631579|(0, 1, 150, 'entropy')
RF|0.618421052631579|(0, 1, 150, 'log_loss')
RF|0.6118421052631579|(0, 1, 200, 'gini')
RF|0.6118421052631579|(0, 1, 200, 'entropy')
RF|0.6118421052631579|(0, 1, 200, 'log_loss')
RF|0.6907894736842105|(0, 2, 50, 'gini')
RF|0.7039473684210527|(0, 2, 50, 'entropy')
RF|0.7039473684210527|(0, 2, 50, 'log_loss')
RF|0.7171052631578947|(0, 2, 100, 'gini')
RF|0.7039473684210527|(0, 2, 100, 'entropy')
RF|0.7039473684210527|(0, 2, 100, 'log_loss')
RF|0.7236842105263158|(0, 2, 150, 'gini')
RF|0.7171052631578947|(0, 2, 150, 'entropy')
RF|0.7171052631578947|(0, 2, 150, 'log_loss')
RF|0.6973684210526315|(0, 2, 200, 'gini')
RF|0.7171052631578947|(0, 2, 200, 'entropy')
RF|0.7171052631578947|(0, 2, 200, 'log_loss')
RF|0.75|(0, 5, 50, 'gini')
RF|0.7828947368421053|(0, 5, 50, 'entropy')
RF|0.7828947368421053|(0, 5, 50, 'log_loss')
RF|0.75|(0, 5, 100, 'gini')
RF|0.7697368421052632|(0, 5, 100, 'entropy')
RF|0.7697368421052632|(0, 5, 100, 'log_loss')
RF|0.7763157894736842|(0, 5, 150, 'gini')
RF|0.7697368421052632|(0, 5, 150, 'entropy')
RF|0.7697368421052632|(0, 5, 150, 'log_loss')
RF|0.7697368421052632|(0, 5, 200, 'gini')
RF|0.7631578947368421|(0, 5, 200, 'entropy')
RF|0.7631578947368421|(0, 5, 200, 'log_loss')
RF|0.7368421052631579|(0, 10, 50, 'gini')
RF|0.7039473684210527|(0, 10, 50, 'entropy')
RF|0.7039473684210527|(0, 10, 50, 'log_loss')
RF|0.75|(0, 10, 100, 'gini')
RF|0.7828947368421053|(0, 10, 100, 'entropy')
RF|0.7828947368421053|(0, 10, 100, 'log_loss')
RF|0.743421052631579|(0, 10, 150, 'gini')
RF|0.7368421052631579|(0, 10, 150, 'entropy')
RF|0.7368421052631579|(0, 10, 150, 'log_loss')
RF|0.756578947368421|(0, 10, 200, 'gini')
RF|0.7763157894736842|(0, 10, 200, 'entropy')
RF|0.7763157894736842|(0, 10, 200, 'log_loss')
Linear Regression|0.7763157894736842|None
SVM|0.7039473684210527|(1, 0.1, 'linear')
SVM|0.7039473684210527|(1, 0.01, 'linear')
SVM|0.7039473684210527|(1, 0.001, 'linear')
SVM|0.7039473684210527|(1, 0.0001, 'linear')
SVM|0.7039473684210527|(10, 0.1, 'linear')
SVM|0.7039473684210527|(10, 0.01, 'linear')
SVM|0.7039473684210527|(10, 0.001, 'linear')
SVM|0.7039473684210527|(10, 0.0001, 'linear')
SVM|0.7039473684210527|(100, 0.1, 'linear')
SVM|0.7039473684210527|(100, 0.01, 'linear')
SVM|0.7039473684210527|(100, 0.001, 'linear')
SVM|0.7039473684210527|(100, 0.0001, 'linear')
SVM|0.7039473684210527|(1000, 0.1, 'linear')
SVM|0.7039473684210527|(1000, 0.01, 'linear')
SVM|0.7039473684210527|(1000, 0.001, 'linear')
SVM|0.7039473684210527|(1000, 0.0001, 'linear')
RBF|0.5460526315789473|(1, 0.1, 'rbf')
RBF|0.5460526315789473|(1, 0.01, 'rbf')
RBF|0.7828947368421053|(1, 0.001, 'rbf')
RBF|0.7302631578947368|(1, 0.0001, 'rbf')
RBF|0.5460526315789473|(10, 0.1, 'rbf')
RBF|0.5460526315789473|(10, 0.01, 'rbf')
RBF|0.7960526315789473|(10, 0.001, 'rbf')
RBF|0.7697368421052632|(10, 0.0001, 'rbf')
RBF|0.5460526315789473|(100, 0.1, 'rbf')
RBF|0.5460526315789473|(100, 0.01, 'rbf')
RBF|0.7960526315789473|(100, 0.001, 'rbf')
RBF|0.7697368421052632|(100, 0.0001, 'rbf')
RBF|0.5460526315789473|(1000, 0.1, 'rbf')
RBF|0.5460526315789473|(1000, 0.01, 'rbf')
RBF|0.7960526315789473|(1000, 0.001, 'rbf')
RBF|0.7697368421052632|(1000, 0.0001, 'rbf')
RF|0.6513157894736842|(0, 1, 50, 'gini')
RF|0.6381578947368421|(0, 1, 50, 'entropy')
RF|0.6381578947368421|(0, 1, 50, 'log_loss')
RF|0.6118421052631579|(0, 1, 100, 'gini')
RF|0.618421052631579|(0, 1, 100, 'entropy')
RF|0.618421052631579|(0, 1, 100, 'log_loss')
RF|0.618421052631579|(0, 1, 150, 'gini')
RF|0.618421052631579|(0, 1, 150, 'entropy')
RF|0.618421052631579|(0, 1, 150, 'log_loss')
RF|0.5921052631578947|(0, 1, 200, 'gini')
RF|0.6052631578947368|(0, 1, 200, 'entropy')
RF|0.6052631578947368|(0, 1, 200, 'log_loss')
RF|0.6973684210526315|(0, 2, 50, 'gini')
RF|0.6973684210526315|(0, 2, 50, 'entropy')
RF|0.6973684210526315|(0, 2, 50, 'log_loss')
RF|0.6776315789473685|(0, 2, 100, 'gini')
RF|0.6907894736842105|(0, 2, 100, 'entropy')
RF|0.6907894736842105|(0, 2, 100, 'log_loss')
RF|0.6842105263157895|(0, 2, 150, 'gini')
RF|0.7039473684210527|(0, 2, 150, 'entropy')
RF|0.7039473684210527|(0, 2, 150, 'log_loss')
RF|0.6842105263157895|(0, 2, 200, 'gini')
RF|0.6973684210526315|(0, 2, 200, 'entropy')
RF|0.6973684210526315|(0, 2, 200, 'log_loss')
RF|0.6973684210526315|(0, 5, 50, 'gini')
RF|0.6710526315789473|(0, 5, 50, 'entropy')
RF|0.6710526315789473|(0, 5, 50, 'log_loss')
RF|0.7039473684210527|(0, 5, 100, 'gini')
RF|0.7039473684210527|(0, 5, 100, 'entropy')
RF|0.7039473684210527|(0, 5, 100, 'log_loss')
RF|0.6710526315789473|(0, 5, 150, 'gini')
RF|0.6907894736842105|(0, 5, 150, 'entropy')
RF|0.6907894736842105|(0, 5, 150, 'log_loss')
RF|0.6842105263157895|(0, 5, 200, 'gini')
RF|0.7039473684210527|(0, 5, 200, 'entropy')
RF|0.7039473684210527|(0, 5, 200, 'log_loss')
RF|0.6973684210526315|(0, 10, 50, 'gini')
RF|0.7171052631578947|(0, 10, 50, 'entropy')
RF|0.7171052631578947|(0, 10, 50, 'log_loss')
RF|0.7105263157894737|(0, 10, 100, 'gini')
RF|0.6907894736842105|(0, 10, 100, 'entropy')
RF|0.6907894736842105|(0, 10, 100, 'log_loss')
RF|0.6776315789473685|(0, 10, 150, 'gini')
RF|0.6973684210526315|(0, 10, 150, 'entropy')
RF|0.6973684210526315|(0, 10, 150, 'log_loss')
RF|0.6907894736842105|(0, 10, 200, 'gini')
