Epochs|Learning rate|Layers|Channels|Validation AUC|Validation Precision|Validation Accuracy|Validation F1|Test AUC|Test Precision|Test Accuracy|Test F1|Loss|Duration
150|0.1|6|64|0.5028413557646954|0.501187648456057|0.5023696682464455|0.33857774062574636|0.5223939264616698|0.5|0.5|0.3333333333333333|1802051330527472.0|75.68477082252502
200|0.1|6|64|0.6210103097414703|0.2857142857142857|0.4928909952606635|0.3382477943547206|0.6256822623031826|0.7|0.509478672985782|0.36554258695699543|94998363774306.19|99.57058668136597
50|0.001|1|128|0.7784416342849442|0.735632183908046|0.6943127962085308|0.691944656650539|0.7898070573437255|0.7441860465116279|0.6990521327014217|0.6964596206453222|24.26597687602043|5.007996082305908
100|0.001|1|128|0.7557332494777745|0.7294117647058823|0.6848341232227488|0.6818308078660793|0.7737247591024461|0.7513513513513513|0.7203791469194313|0.7193136724386725|36.13115283101797|10.158291101455688
150|0.001|1|128|0.7484557849104916|0.6934673366834171|0.6824644549763034|0.6822074856693268|0.7624267199748433|0.7254901960784313|0.7180094786729858|0.7179318673294577|38.925806775689125|15.492562532424927
200|0.001|1|128|0.7193459266413602|0.6482412060301508|0.6398104265402843|0.6395189389681915|0.7679072797106983|0.729064039408867|0.7203791469194313|0.7202786203797327|34.821340962313116|20.87574577331543
50|0.001|2|128|0.7886615305136901|0.7326732673267327|0.7227488151658767|0.7226226524272064|0.8171649334022146|0.7676767676767676|0.7511848341232228|0.7509484866368772|23.942811101675034|11.703577756881714
100|0.001|2|128|0.7564070887895601|0.7142857142857143|0.6990521327014217|0.6986714194952182|0.7512634487095977|0.7096774193548387|0.7156398104265402|0.7155823148813804|32.790987111628056|23.088250637054443
150|0.001|2|128|0.7492194694638484|0.6764705882352942|0.6706161137440758|0.6705254584772657|0.7892455245839041|0.7342995169082126|0.7298578199052133|0.7298335467349553|30.68204760667868|34.299760818481445
200|0.001|2|128|0.746029963388064|0.6968085106382979|0.6753554502369669|0.6743882177353495|0.7938276319040454|0.7376237623762376|0.7274881516587678|0.7273641455481086|31.953875741746742|46.03483557701111
50|0.001|4|128|0.7840120392623706|0.7566137566137566|0.7298578199052133|0.7291216216216216|0.8080231800723254|0.7595628415300546|0.7251184834123223|0.7239029892836999|26.1096034348011|27.76999306678772
100|0.001|4|128|0.7756115091754453|0.6862745098039216|0.6800947867298578|0.6800067402477041|0.772242312616518|0.7136150234741784|0.7156398104265402|0.715633423180593|33.5819453895092|55.2536895275116
150|0.001|4|128|0.7502526897419195|0.6714285714285714|0.6706161137440758|0.6706142641352628|0.7461198086296355|0.6814159292035398|0.6943127962085308|0.6939260875187648|34.23993620835245|83.67473983764648
200|0.001|4|128|0.779789312908515|0.7333333333333333|0.7156398104265402|0.71523044739861|0.7700411041980189|0.7241379310344828|0.7156398104265402|0.7155375800471857|37.903418073110515|112.70505213737488
50|0.001|6|128|0.7009501134296174|0.7|0.6042654028436019|0.5802195576681379|0.7436041418656365|0.7964601769911505|0.6587677725118484|0.6393162393162393|28.604278177022934|44.3079948425293
100|0.001|6|128|0.7295882841804989|0.6954314720812182|0.6824644549763034|0.6821145889548479|0.7601581276251657|0.7074468085106383|0.6848341232227488|0.6838951310861423|41.05645142495632|91.19594526290894
150|0.001|6|128|0.7881673816850475|0.7248677248677249|0.7014218009478673|0.7006081081081081|0.7905707418970822|0.7244897959183674|0.7085308056872038|0.7081620834481246|49.816778149455786|137.01968669891357
200|0.001|6|128|0.7790480896655511|0.7156862745098039|0.7085308056872038|0.7084505855590193|0.7833381999505852|0.7095238095238096|0.7085308056872038|0.7085291689830022|51.03578708693385|184.69886875152588
50|0.01|1|128|0.7807102266346218|0.7469879518072289|0.6943127962085308|0.6907968351518525|0.7798117742189079|0.7633136094674556|0.7109004739336493|0.708008166969147|27.826172828674316|5.23431396484375
100|0.01|1|128|0.7480964039442062|0.6963350785340314|0.6777251184834123|0.6769996172981247|0.762786100941129|0.736318407960199|0.7251184834123223|0.7249640417116145|50.84881588816643|10.605228185653687
150|0.01|1|128|0.7263538554839288|0.6958762886597938|0.6800947867298578|0.6795747911921032|0.7452213562139215|0.7198067632850241|0.7156398104265402|0.7156142597210056|41.907958686351776|17.1432147026062
200|0.01|1|128|0.7210979088520023|0.6548223350253807|0.6445497630331753|0.644158121964382|0.7487702432559915|0.7115384615384616|0.7085308056872038|0.7085160746876317|38.88519403326791|24.04503893852234
50|0.01|2|128|0.7763302711080164|0.7359550561797753|0.6990521327014217|0.6972004858894318|0.8031490757170773|0.7486033519553073|0.7109004739336493|0.7092285101095673|35.07381263375282|11.984479904174805
100|0.01|2|128|0.7149210484939692|0.6605504587155964|0.6658767772511849|0.6657848175920464|0.7121807686260416|0.6588785046728972|0.6611374407582938|0.6611203144742384|49.969510331749916|23.166773557662964
150|0.01|2|128|0.7263763167943219|0.6586538461538461|0.6563981042654028|0.656380738452899|0.6883942409200152|0.6619047619047619|0.6611374407582938|0.6611355379233279|34.88404519317555|35.090609550476074
200|0.01|2|128|0.711821387659756|0.6586538461538461|0.6563981042654028|0.656380738452899|0.7711192470968757|0.7058823529411765|0.7156398104265402|0.7154800431499461|52.66327888131491|48.93126463890076
50|0.01|4|128|0.7703106399227331|0.7185929648241206|0.7061611374407583|0.7059233449477352|0.7657509939129848|0.7120418848167539|0.6919431279620853|0.6912496341820311|48.75930395722389|29.64182424545288
100|0.01|4|128|0.793558096179331|0.7150259067357513|0.6966824644549763|0.6961296129612962|0.8234091776914265|0.7845303867403315|0.7440758293838863|0.742775871410511|76.10045129060745|60.52202224731445
150|0.01|4|128|0.7545652613373465|0.6736401673640168|0.6966824644549763|0.6953412295544276|0.7862357089912625|0.72|0.7345971563981043|0.7343047310667387|123.88199771940708|88.36281037330627
200|0.01|4|128|0.7235461916848228|0.6605504587155964|0.6658767772511849|0.6657848175920464|0.7478044069090992|0.6896551724137931|0.6824644549763034|0.6823502977193574|98.85469997860491|117.97878074645996
50|0.01|6|128|0.755216639338739|0.7116564417177914|0.6635071090047393|0.6590965980202526|0.7797219289773364|0.7971014492753623|0.6943127962085308|0.6848832161153078|56.3704394698143|45.41341280937195
100|0.01|6|128|0.7886166078929044|0.7360406091370558|0.7203791469194313|0.7200710559453138|0.8139305047056445|0.7606382978723404|0.7322274881516587|0.7314296978401059|187.05208107829094|95.82558155059814
150|0.01|6|128|0.45297724669257206|0.46113989637305697|0.42890995260663506|0.31030320292420266|0.4270344331888323|0.46835443037974683|0.44075829383886256|0.30948220872507415|992.6432800889015|145.59083223342896
200|0.01|6|128|0.7834055838817636|0.722488038277512|0.7203791469194313|0.7203728661275832|0.8070798050358258|0.7175925925925926|0.7227488151658767|0.7227098882954526|249.21630568802357|195.03715348243713
50|0.1|1|128|0.7230520428561802|0.6745283018867925|0.6753554502369669|0.6753536272412302|0.774915208553267|0.7239583333333334|0.7037914691943128|0.7031897953556939|10869.866095840931|5.554104328155518
100|0.1|1|128|0.7343500819837829|0.6557377049180327|0.6800947867298578|0.6781265007486087|0.7554637137530604|0.6719367588932806|0.7061611374407583|0.7032214156079855|6491.873954951763|10.813186407089233
150|0.1|1|128|0.7628759461827003|0.7251461988304093|0.6824644549763034|0.6795856848212869|0.7612362705240224|0.7292817679558011|0.6966824644549763|0.6951417735235688|7914.92340144515|16.456235885620117
200|0.1|1|128|0.7506120707082051|0.7166666666666667|0.6848341232227488|0.6831241566594966|0.775948428831338|0.6965174129353234|0.6872037914691943|0.6870280474649407|5884.5541800409555|22.249170780181885
50|0.1|2|128|0.6691224366029513|0.6323529411764706|0.5853080568720379|0.5717822786865283|0.6967049257653692|0.6869565217391305|0.6018957345971564|0.5801691261813962|92032.18954986334|12.263363599777222
100|0.1|2|128|0.7483210170481346|0.6989795918367347|0.6848341232227488|0.6844354235658584|0.7326879450147121|0.6958762886597938|0.6800947867298578|0.6795747911921032|77251.2755921483|24.772051572799683
150|0.1|2|128|0.7093731048269356|0.654639175257732|0.6421800947867299|0.6415984701482044|0.7320814896341051|0.6666666666666666|0.6492890995260664|0.6483333333333332|77908.47276544571|36.774131059646606
200|0.1|2|128|0.47197951528492166|0.4791666666666667|0.466824644549763|0.41554484516093293|0.4715527503874576|0.48773006134969327|0.48104265402843605|0.43941186104489294|159928.07992440462|48.44436979293823
50|0.1|4|128|0.5424181846768941|0.495114006514658|0.4928909952606635|0.4652154345405879|0.5116461894386919|0.4666666666666667|0.45023696682464454|0.4146878063945285|65585244.59503806|29.74827814102173
100|0.1|4|128|0.5161609128276543|0.47368421052631576|0.4834123222748815|0.46513953488372084|0.5497854944857483|0.5|0.5|0.4708794114675874|30490649.86001432|58.760841369628906
150|0.1|4|128|0.5981896183823364|0.4883720930232558|0.48104265402843605|0.42380996913868885|0.5526380809056399|0.46380697050938335|0.43601895734597157|0.33854056902002105|142158193978.20325|85.74741625785828
200|0.1|4|128|0.503762269490802||0.5|0.3333333333333333|0.5057837874261584||0.5|0.3333333333333333|1231969026419.0925|113.48020553588867
50|0.1|6|128|0.4966644954066621|0.46407185628742514|0.4431279620853081|0.3914270810960081|0.4460816244019676|0.45288753799392095|0.4265402843601896|0.37789961013645224|361212763461.77985|47.170676469802856
100|0.1|6|128|0.5422609555041441|0.35555555555555557|0.46919431279620855|0.3720238095238095|0.5555131286359246|0.5862068965517241|0.5118483412322274|0.40030353200883007|1084162959367071.8|88.71912813186646
150|0.1|6|128|0.5583881763662092|0.644927536231884|0.5947867298578199|0.5822870539202918|0.5514251701444262|0.6267605633802817|0.5853080568720379|0.5739169065848156|276072062625933.97|136.2223665714264
200|0.1|6|128|0.5436984793692863|0.501187648456057|0.5023696682464455|0.33857774062574636|0.5248534399496867|0.5|0.5|0.3333333333333333|1.3107308250252278e+16|181.86147928237915
